questionId,unitId,slot,skillId,questionType,difficulty,primaryVerdict,issueCodes,mathematicsCorrect,answerIndexCorrect,manualDerivedAnswer,rendererVerdict,reason,recommendedAction,officialScopeEvidence,allStringFieldsRead,reviewedStringFieldCount,reviewedUnicodeCharacterCount,originalArtifactSha256,manualReviewer,manualReviewStatus
u01-s006-v011,u01,s006,integer-absolute-value-basic,mc,literacy,WORDING_REPAIR,TYPO_IN_COMMON_MISTAKE,True,True,變化量大小為 12 與 5，相差 7。,SAFE,題目與答案正確，但 commonMistake 寫成「兩分數」，此處應為「兩個數」。,將「兩分數」改為「兩個數」。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,480,4587f631d3cc3eb480aa4854ce7db8382b74332d2013b9b5c75fcff1c232f7e9,GPT-5.6 Thinking,COMPLETE
u01-s006-v012,u01,s006,integer-absolute-value-basic,mc,literacy,PASS,,True,True,絕對值依序為 3、4、0、5，第四次超過 4。,SAFE,等於上限不算超過，第四次是唯一正解。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,474,7fc4f9ea582bb6722e08a9c7e9748baac59a89d64e6adaa94dd0fa1417d97d28,GPT-5.6 Thinking,COMPLETE
u01-s006-cr001,u01,s006,integer-absolute-value-basic,constructed-response,standard,SOLUTION_REPAIR,FULL_CREDIT_SOLUTION_INCOMPLETE|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,結果依序為 13、0、-7、-6；後兩項先取內部絕對值，再處理外層負號。,SAFE,題目要求逐項說明內外順序，但 fullCreditSolution 只列答案，未提供所要求的完整說明；0 分規準也未明示只寫答案為 0 分。,補寫四項處理順序，並在 0 分規準加入「只寫答案、沒有任何有效過程或說明，0 分」。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,28,461,4e2d0cadf32fd820d15e44326802f20f14b2bb977eaf1be839f1c4e28670938f,GPT-5.6 Thinking,COMPLETE
u01-s006-cr002,u01,s006,integer-absolute-value-basic,constructed-response,advanced,SEQUENCE_REPAIR,INTEGER_ADDITION_NOT_YET_TAUGHT|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,x=-3、-2、-1、0、1、2、3，總和 0。,SAFE,範圍列舉正確，但求總和與相反數配對使用 S008 才教的整數加法。,移到整數加法之後；0 分規準加入只寫答案為 0 分。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,28,450,6938d11564ce2467b2f14a8772a2145c96874c5b52b2bc045fd96c2414f03de1,GPT-5.6 Thinking,COMPLETE
u01-s007-v001,u01,s007,integer-absolute-value-distance,mc,basic,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|-3-0|=3。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,374,a98d411ca75a300ff1e10a31ea7412eba21053aa14fe395863892826d8fe8d8e,GPT-5.6 Thinking,COMPLETE
u01-s007-v002,u01,s007,integer-absolute-value-distance,mc,basic,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|7-2|=5。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,369,ac7364e8f99ceb29224f81b45f97fc91b3703ec1a7822f84849dc3d720e0499e,GPT-5.6 Thinking,COMPLETE
u01-s007-v003,u01,s007,integer-absolute-value-distance,mc,basic,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|-6-4|=|-10|=10。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,485,89de5b6a1421f4a59fbfb7100a011380e637e96b09d124e42ec90eec106f95a2,GPT-5.6 Thinking,COMPLETE
u01-s007-v004,u01,s007,integer-absolute-value-distance,mc,standard,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|5-(-4)|=9。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,428,6ff1afb99a6080a9678389400c7aaef135f3d33842cbfb6aaf94022c2a582cf2,GPT-5.6 Thinking,COMPLETE
u01-s007-v005,u01,s007,integer-absolute-value-distance,mc,standard,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,2-6=-4，2+6=8。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,424,e392cd151b280681c83fdbcd6ddd76c3763b4d40b4e825bb00d0fb15f57a01b9,GPT-5.6 Thinking,COMPLETE
u01-s007-v006,u01,s007,integer-absolute-value-distance,mc,standard,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|-2-(-8)|=6°C。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,451,d483cafb125dd93cf7a744e41f291cbce170437e247b103b5baa304891f0eb6c,GPT-5.6 Thinking,COMPLETE
u01-s007-v007,u01,s007,integer-absolute-value-distance,mc,advanced,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION|DIFFICULTY_REVIEW_REQUIRED,True,True,|x+3|=4，所以 x=1 或 -7。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。 現有 advanced 標示也偏高，移動後應重新平衡難度。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,475,ce3253120f1873886c6a605cc561a61b25c9b0faf89a8acef9ec42fc82f63011,GPT-5.6 Thinking,COMPLETE
u01-s007-v008,u01,s007,integer-absolute-value-distance,mc,advanced,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION|DIFFICULTY_REVIEW_REQUIRED,True,True,AB=8、AC=11、BC=3，所以 B、C 最近。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。 現有 advanced 標示也偏高，移動後應重新平衡難度。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,437,fcdb1bfcca91ecaaf0b09b584cb909deccb1a746409c85410b0c22bb910e58cb,GPT-5.6 Thinking,COMPLETE
u01-s007-v009,u01,s007,integer-absolute-value-distance,mc,advanced,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION|DIFFICULTY_REVIEW_REQUIRED,True,True,AB=7、BC=4，總路程 11。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。 現有 advanced 標示也偏高，移動後應重新平衡難度。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,443,8ebcd828d18bfbb497375bbca87d674faaed40b951191d80bb5f715db708914a,GPT-5.6 Thinking,COMPLETE
u01-s007-v010,u01,s007,integer-absolute-value-distance,mc,literacy,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|3-(-6)|=9°C。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,38,477,d41130f33abe96082c389d049fcdf99e1401d7cc7a2dce1fde807ffba4aaee41,GPT-5.6 Thinking,COMPLETE
u01-s007-v011,u01,s007,integer-absolute-value-distance,mc,literacy,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|-48-(-15)|=33 公尺。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,501,ca3a523044210799412b8ca5d1f183e8ac32092137e2a3eaf2f932fed1f627d4,GPT-5.6 Thinking,COMPLETE
u01-s007-v012,u01,s007,integer-absolute-value-distance,mc,literacy,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION,True,True,|130-(-240)|=370 元。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,502,ae9ffcbbcb963b44c1406f6c6e762c474f5a80233dace5a6710acb5c78baa4b4,GPT-5.6 Thinking,COMPLETE
u01-s007-cr001,u01,s007,integer-absolute-value-distance,constructed-response,standard,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,AB=12；與 B=4 相距 5 的坐標為 -1 與 9。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。 同時補上只寫答案為 0 分的明文規則。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,26,419,fa454263b55953e3399188d3ad6841aaecaef08dc4bfa52c987c9e4c1f231808,GPT-5.6 Thinking,COMPLETE
u01-s007-cr002,u01,s007,integer-absolute-value-distance,constructed-response,advanced,SEQUENCE_REPAIR,SKILL_MUST_MOVE_AFTER_INTEGER_SUBTRACTION|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,總路程 11+8=19；起終點距離 3。,SAFE,數學與答案正確，但本技能在 S008 整數加法與 S009 整數減法之前，題目與解析卻以 a-b、c±d 和多段加總為核心，前置順序不成立。,將整個 S007 移到 S009 之後，再保留或微調本題。 同時補上只寫答案為 0 分的明文規則。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,28,493,dd05359178bdc3b166400944f77eb9ce9779e647344130aba13abd1041bcc99c,GPT-5.6 Thinking,COMPLETE
u01-s008-v001,u01,s008,integer-addition,mc,basic,PASS,,True,True,(-5)+8=3。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,384,08d67821aa2597fda657e638b4afb4a7e63563caf072df4223d4aeb0d84a8a7a,GPT-5.6 Thinking,COMPLETE
u01-s008-v002,u01,s008,integer-addition,mc,basic,PASS,,True,True,(-7)+(-4)=-11。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,396,6ac080147b04bd7e0ecf59efb479afd5ad2896bad6c33d1c818f33600ead9b9f,GPT-5.6 Thinking,COMPLETE
u01-s008-v003,u01,s008,integer-addition,mc,basic,PASS,,True,True,9+(-9)=0。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,363,c59cb392e710e6aa71a6ee5d686d0f2341f037c5b4c7ab54f58b58346ef46eca,GPT-5.6 Thinking,COMPLETE
u01-s008-v004,u01,s008,integer-addition,mc,standard,PASS,,True,True,(-12)+5=-7。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,408,a6c9438655cd9bb4827ad6faacaf60d80c72f506608f5848301e29cfb0770c3d,GPT-5.6 Thinking,COMPLETE
u01-s008-v005,u01,s008,integer-addition,mc,standard,PASS,,True,True,14+(-6)+(-8)=0。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,421,108c53fe8054ee4e22b6c9fbb9759637c675f7e6963c1a96cc780fc7ef605ee9,GPT-5.6 Thinking,COMPLETE
u01-s008-v006,u01,s008,integer-addition,mc,standard,SOLUTION_REPAIR,NEXT_SKILL_SUBTRACTION_USED_IN_STEPS|EARLY_EQUATION_METHOD,True,True,從 -9 增加 13 可到 4，因此 x=13。,SAFE,題目可用加法意義解決，但 steps 改寫成 x=4-(-9)，提前使用下一技能的整數減法。,保留題目，將步驟改成數線或缺項加法推理，不使用減法轉換。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,403,a43c6b1227d5d2efe3cec0c3b590b0639961dce6673ced41f7a3552a07845364,GPT-5.6 Thinking,COMPLETE
u01-s008-v007,u01,s008,integer-addition,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,18+(-7)+(-18)+12=5。,SAFE,數學與答案正確，但只需直接抵消或代入後合併，advanced 標示過高。,降為 standard，並另設真正需要多步推理的 advanced 題以維持 3/3/3/3 分布。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,413,e47549a3e3db326cafb2980b01340d45a7c0b774f31732e330593c20cfce2f52,GPT-5.6 Thinking,COMPLETE
u01-s008-v008,u01,s008,integer-addition,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,-6+11+(-5)=0。,SAFE,數學與答案正確，但只需直接抵消或代入後合併，advanced 標示過高。,降為 standard，並另設真正需要多步推理的 advanced 題以維持 3/3/3/3 分布。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,414,f9bbe6beb2374052c1fe55d5238a6bafb76436c9a4544ae27f850ab10b8cf023,GPT-5.6 Thinking,COMPLETE
u01-s008-v009,u01,s008,integer-addition,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,(-25)+25+(-7)+12=5。,SAFE,數學與答案正確，但只需直接抵消或代入後合併，advanced 標示過高。,降為 standard，並另設真正需要多步推理的 advanced 題以維持 3/3/3/3 分布。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,388,6740977518cd92ca103b469fb68b9b798d9d3eea7cb744b46b5b3ef312b452c7,GPT-5.6 Thinking,COMPLETE
u01-s008-v010,u01,s008,integer-addition,mc,literacy,PASS,,True,True,-3+8+(-4)=1°C。,SAFE,題幹、選項、唯一答案、解析、步驟與選項分析一致，且符合整數加法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,443,38aad76b0a41e1efbdbab232d7fbe611ce91ad51319d91e9b93f1d5b4dbc44bc,GPT-5.6 Thinking,COMPLETE
u01-s008-v011,u01,s008,integer-addition,mc,literacy,SOLUTION_REPAIR,SUBTRACTION_NOTATION_BEFORE_S009,True,True,1200+(-450)+300+(-200)=850 元。,SAFE,題目正確，但 steps 改寫成 1200-450 與 750+300-200，提前使用下一技能的減法記號。,保留題目，所有過程改成加上帶號變化。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,513,26c4a9a4241cfb7cec277bc34073d285d4d53d1ef77dbd79e48cabaaac413c8c,GPT-5.6 Thinking,COMPLETE
u01-s008-v012,u01,s008,integer-addition,mc,literacy,SOLUTION_REPAIR,SUBTRACTION_NOTATION_BEFORE_S009,True,True,-6+10+(-3)+4=5。,SAFE,題目正確，但 steps 使用 4-3，未維持本技能的加上負數表示。,將步驟改成 4+(-3)=1。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,434,ab837d7fff9f26f159620ea92a7ad233ee4bdb1e2236b3f577d8c1bdca22b544,GPT-5.6 Thinking,COMPLETE
u01-s008-cr001,u01,s008,integer-addition,constructed-response,standard,SOLUTION_REPAIR,SUBTRACTION_NOTATION_BEFORE_S009|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,(-18+18)+(7+(-12))=0+(-5)=-5；原順序也得 -5。,SAFE,題目正確，但 fullCreditSolution 使用 7-12，提前使用下一技能減法。,改成 7+(-12)，並補上只寫答案為 0 分。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,26,432,bc4a6c5a253e9694969858dff24c562b8cba038aa4f7cc56c9929c95d88341db,GPT-5.6 Thinking,COMPLETE
u01-s008-cr002,u01,s008,integer-addition,constructed-response,advanced,SOLUTION_REPAIR,SUBTRACTION_NOTATION_BEFORE_S009|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,事件總變化 12+(-9)+4+(-6)=1；最後能量 -5+1=-4。,SAFE,數學正確，但 fullCreditSolution 以 12-9+4-6 表示，沒有維持本課的整數加法模型。,改成加上負數的完整表示，並補上只寫答案為 0 分。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,27,462,45af243d5383b00550618f38386d8d21138c440b277f46797ee79b4fca600f5d,GPT-5.6 Thinking,COMPLETE
u01-s009-v001,u01,s009,integer-subtraction,mc,basic,PASS,,True,True,-5,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,359,2c8842d03c5e2b8954032706e8ac902d58ba35f6bccf44b39746b206508cfbd2,GPT-5.6 Thinking,COMPLETE
u01-s009-v002,u01,s009,integer-subtraction,mc,basic,PASS,,True,True,-8,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,346,3c80b050984dfee71ac2d28277d38209b01416b57e0957513e6e26f0c9dfc645,GPT-5.6 Thinking,COMPLETE
u01-s009-v003,u01,s009,integer-subtraction,mc,basic,PASS,,True,True,-2,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,365,a72d6efbe94e172f9fe07942aeee5437b4eb2c3ca2a6f3cd89df708930cd3464,GPT-5.6 Thinking,COMPLETE
u01-s009-v004,u01,s009,integer-subtraction,mc,standard,PASS,,True,True,22,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,356,41928c3b2f72bd34c28ac1fb45ca770d5fa410ecf0df7feb592c0f864a2de94e,GPT-5.6 Thinking,COMPLETE
u01-s009-v005,u01,s009,integer-subtraction,mc,standard,PASS,,True,True,-8-3=-8+(-3),SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,457,58e53e554c55529954123c03b969be3c7a668ce660b75822f47569d3825b45e8,GPT-5.6 Thinking,COMPLETE
u01-s009-v006,u01,s009,integer-subtraction,mc,standard,PASS,,True,True,5,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,357,837dafe38cfd55f9a65f165156d58d37352ed4caccced43186fa606313d38a32,GPT-5.6 Thinking,COMPLETE
u01-s009-v007,u01,s009,integer-subtraction,mc,advanced,PASS,,True,True,-10,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,395,3726e0d70057d72ebb126f787fede5a618ea363d1a0cf6c0b916a16317e48545,GPT-5.6 Thinking,COMPLETE
u01-s009-v008,u01,s009,integer-subtraction,mc,advanced,PASS,,True,True,7,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,379,d33a50aa8bc56986db8067805254fd5a0c3c175feb0a78248f56cd19c6b4d21a,GPT-5.6 Thinking,COMPLETE
u01-s009-v009,u01,s009,integer-subtraction,mc,advanced,PASS,,True,True,-9°C,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,36,419,d8d735d80dca4487430f310b3f9fcbe688b8a2cffaa6edb39befbe335c00c512,GPT-5.6 Thinking,COMPLETE
u01-s009-v010,u01,s009,integer-subtraction,mc,literacy,PASS,,True,True,-15 件,SAFE,重新計算後答案唯一；題幹、四個選項、answerIndex、解析、步驟與選項分析一致，符合整數減法技能。,原樣保留。,國中教育會考第四學習階段；數與量領域。技能主題在範圍內，另依本列檢查教學順序。,True,37,480,216285d644d0c72f6ebb13e51ef8072da2ddd4b4c0810755bfd792343511a32d,GPT-5.6 Thinking,COMPLETE
