artifactId,artifactType,fieldPath,unicodeCharacterCount,utf8ByteCount,utf8Sha256
u03-s005-lecture-r1,lecture,formalDefinitions[1].statement,16,44,ecc533fa9f5c9d91b985b3fc0c7db133941ebe4feb0e28cd2bd9981775c37eac
u03-s005-lecture-r1,lecture,formulas[0].formula,18,20,077b7ca9b55313909c462f939d62840fbcecdf3a95f804bc0b02133319147bd8
u03-s005-lecture-r1,lecture,formulas[0].conditions[0],3,5,5e77216f112bbd32f0d522f21fb63bdc679d9688a4a98f77b04e8de5086d7660
u03-s005-lecture-r1,lecture,formulas[0].meaning,8,22,956a372af48108aa11fc26fd3f83712d28a6089e8f142c133d9e63ae83bd8603
u03-s005-lecture-r1,lecture,formulas[1].formula,10,10,3ed41d5baee77b3423cd712ed317c2631bb561156c20a3dc5b6571cd8e62ccd9
u03-s005-lecture-r1,lecture,formulas[1].conditions[0],10,26,87813ec6d2fe6f3a7015e655906b768907ce54f220f472fefbf564cd7b5915c9
u03-s005-lecture-r1,lecture,formulas[1].meaning,9,27,72a9c40a4e9173a09ff88f82a3fe121d4f680993dcbc43452feead883b5b0f6b
u03-s005-lecture-r1,lecture,nonApplicableCases[0],16,28,01c8706d10da127b38367bac3c085ccecdb4f550c5e991066c2f1fa0fadc28be
u03-s005-lecture-r1,lecture,nonApplicableCases[1],15,45,ba090096cb30f32cd34b82f0e2cfa185cf52147fb781af75540f23a60a7d7e03
u03-s005-lecture-r1,lecture,nonApplicableCases[2],18,54,c226953e8e0e19b97f1d3dae87d6a27aa8dba36d04db713a1a6ea60e45f1461f
u03-s005-lecture-r1,lecture,nonApplicableCases[3],12,36,49067b9892812976bee53faf214fc853a259eae8e28b1ed5c65bd5b0e3df00d1
u03-s005-lecture-r1,lecture,method[0].instruction,17,51,2896faf8c8c063e08e8fc46b7d6237d15ca1c8044550f0041b98209518da7376
u03-s005-lecture-r1,lecture,method[0].check,11,33,28bd716992419e7f3fa4923c460703a884c27a0afdb456da3f82f20f6338b7dd
u03-s005-lecture-r1,lecture,method[1].instruction,13,39,157268f2ba018d002e84f91b461559d1c490d84602d273b191dedbda6f9720f2
u03-s005-lecture-r1,lecture,method[1].check,9,27,1ea2ba566827998e10816b313c3c9e95e1d67ae988fd5e5b6024626e40515e2b
u03-s005-lecture-r1,lecture,method[2].instruction,10,30,ac307ea939df88b2909ac8dacd4704eb3c6ff891abc17a7b243a75769404bbe0
u03-s005-lecture-r1,lecture,method[2].check,9,27,b4037dba89336a046dc7f8b4e6c50df9317aad593d8b1342b27f375c6051a778
u03-s005-lecture-r1,lecture,method[3].instruction,13,39,b9cb0aa8902dfa1ad7322d899dffd773a5bdba8fd46007098afbb1de423bfa34
u03-s005-lecture-r1,lecture,method[3].check,10,30,a88fce35420b76309de614b0c09f7a22cd804ba577e71dda9214d94ed785850b
u03-s005-lecture-r1,lecture,method[4].instruction,10,30,f96ebfca69f12ab5db5ad6696f8095973173599f90e27063775a4eabafaabc19
u03-s005-lecture-r1,lecture,method[4].check,11,33,6729cc74189b389fffdea59389b2fc2ae6bd3603b6b1dd9227179b375f2929ab
u03-s005-lecture-r1,lecture,workedExamples[0].exampleId,2,2,dffe8596427fc50e8f64654a609af134d45552f18bbecef90b31135a9e7acaa0
u03-s005-lecture-r1,lecture,workedExamples[0].prompt,11,15,d35768c48db98c1a5188c544a3c4f147fcb614d91ff08d4371ce9e16b012773f
u03-s005-lecture-r1,lecture,workedExamples[0].solutionSteps[0],11,21,054b85747b38c0d3225b171f68b3aa344e747355067ab24445e81a6013df394b
u03-s005-lecture-r1,lecture,workedExamples[0].solutionSteps[1],4,6,07ff8b14e36f7cdbb09ce6fb8eaaf2f503c5cd4a99faa728086e76235bae61eb
u03-s005-lecture-r1,lecture,workedExamples[0].answer,2,4,2283f05de77ba6f91ee079e5eb05d370a22e25d6baaba66c32a2234633186159
u03-s005-lecture-r1,lecture,workedExamples[1].exampleId,2,2,d76354d8457898445bb69e0dc0dc95fb74cc3cf334f8c1859162a16ad0041f8d
u03-s005-lecture-r1,lecture,workedExamples[1].prompt,13,17,3cb6a32d445d0d193d763403ed039cffd4547de0800c36d8f8cc4cb6a4da602f
u03-s005-lecture-r1,lecture,workedExamples[1].solutionSteps[0],13,21,0e50e1f434ceeb4342cb88b5da1ad4128b881f30d27522c1a6ced6b0e499ec87
u03-s005-lecture-r1,lecture,workedExamples[1].solutionSteps[1],14,20,70220462d6b503bc4c388b9a33a5fa24246bde89b01d8f35bf951cd3a79b797c
u03-s005-lecture-r1,lecture,workedExamples[1].answer,2,4,dd9223353a20e05b6b7b9461ead69f6642b57632ed018ac5168fca18e9d2ef1f
u03-s005-lecture-r1,lecture,workedExamples[2].exampleId,2,2,842983de8fb1d277a3fad5c8295c7a14317c458718a10c5a35b23e7f992a5c80
u03-s005-lecture-r1,lecture,workedExamples[2].prompt,14,18,857fe597da02de9009009c8fdadbd1f750801bcb2c5fe36a09918c23c65590bc
u03-s005-lecture-r1,lecture,workedExamples[2].solutionSteps[0],14,20,42ff9d9e81f2d5cb8111c9ab890af027b328b1e1d0664213192a9a750230764b
u03-s005-lecture-r1,lecture,workedExamples[2].solutionSteps[1],21,31,1354249692a94d27d5a99583263c9323bf693729fb1517742ba6a2fbb7e226d2
u03-s005-lecture-r1,lecture,workedExamples[2].answer,2,4,edd22db08a859d0cec6701c40bfd455e85b1458b0eda2cab217bf4a5c7576945
u03-s005-lecture-r1,lecture,workedExamples[3].exampleId,2,2,4a5a97c6433c4c062457e9335709d57493e75527809d8a9586c141e591ac9f2c
u03-s005-lecture-r1,lecture,workedExamples[3].prompt,26,68,87bf5a01e0f33b36e40fcf613165d280292acd77b3af89341377c0c5b73f4bfc
u03-s005-lecture-r1,lecture,workedExamples[3].solutionSteps[0],11,15,0f83ab4a0d1fb99dad6227e83c06bbc153f4b6eed16d212b35879a5ab8208c02
u03-s005-lecture-r1,lecture,workedExamples[3].solutionSteps[1],7,9,65368ee62e5e48a32c00cc0dcea28f24342229e6688bc2531f01c6ec5a45d8d4
u03-s005-lecture-r1,lecture,workedExamples[3].solutionSteps[2],4,6,380e0409953bfdc6981a42a64c4710ea710c5e37dee0f0227a858e9ceec310fd
u03-s005-lecture-r1,lecture,workedExamples[3].answer,7,19,5e3a9bdf9eac99e153639c0bee9228299e63eba3b8c04ea37a96ff1d29d4f821
u03-s005-lecture-r1,lecture,commonMistakes[0].mistake,10,30,512b88d114c456b2721b94deaf43fff9114c5e8929f16cc29727d0d5d82c7488
u03-s005-lecture-r1,lecture,commonMistakes[0].why,13,39,7c1c1ec594acd095f978ec9b43974deef0856c8cf96885b6efe1d01881cb9947
u03-s005-lecture-r1,lecture,commonMistakes[0].correction,8,24,bd98716fa2caab499c12f61882968c59cc8580e315e2f896cec71a0b73abeeeb
u03-s005-lecture-r1,lecture,commonMistakes[1].mistake,15,21,bcdb642a23f62f5e5d2a929342f026dfb6fc6270be57d2fd2e8a2ac63bac154f
u03-s005-lecture-r1,lecture,commonMistakes[1].why,8,24,ddc0879c49de8c2ff7057588442bec7d85dab6f1c8f1397d88bacb1e8a28956f
u03-s005-lecture-r1,lecture,commonMistakes[1].correction,7,17,29e72aef2cc680bb965719fbc50185ecc4ddddf3387409d0ed2728bdb4b14f86
u03-s005-lecture-r1,lecture,commonMistakes[2].mistake,11,23,68ff38c2850f934c8eba68c7397e8b11e731bffb7b6e196dbd8453126d9f1bc5
u03-s005-lecture-r1,lecture,commonMistakes[2].why,13,39,12031379e779b3d9b7b937a82c9824cf185242509db39d4df0d8114fff153aea
u03-s005-lecture-r1,lecture,commonMistakes[2].correction,8,24,e3f263b1d65a108e916cfedcaac610a0fa0d356449de583a559811072f48b4ff
u03-s005-lecture-r1,lecture,commonMistakes[3].mistake,10,30,29e2b78c3c2be9ac9306a45abf4c954c6c88b8cb7174e8078a70a24e8ccb89df
u03-s005-lecture-r1,lecture,commonMistakes[3].why,8,24,bc63cf19310c7235454b12c86791aa9063d2afdddad2b3f831482eba80838368
u03-s005-lecture-r1,lecture,commonMistakes[3].correction,7,21,33065959a9da38a2c7356b6362d8aac51af4b4cdeece26aad0d397272e0be5d0
u03-s005-lecture-r1,lecture,commonMistakes[4].mistake,12,26,89dfef2289aa7a7ff5028a890f6e2616ed5208d40829106677a1d82b5bad1664
u03-s005-lecture-r1,lecture,commonMistakes[4].why,11,33,391879df3506ccc5fd7e57e14d794b7c7309c95e5d199844b871d581a162982c
u03-s005-lecture-r1,lecture,commonMistakes[4].correction,9,15,c994af0196d728ef6bd4fe387f0393cfec74646fdbe91a08175441ff9ff16664
u03-s005-lecture-r1,lecture,commonMistakes[5].mistake,12,36,ab08d5e2051f6ca2a6509d4b6a9cd2607d8b7f9c38e99bd7e5dab9b96c890eab
u03-s005-lecture-r1,lecture,commonMistakes[5].why,9,27,a08df3510b76e698e78a64d3ef1107039a821fdc429cc1ccf0a8b2c823e69407
u03-s005-lecture-r1,lecture,commonMistakes[5].correction,7,21,32fa6e96a7e3077eb418743586ad9e8f769462dd7ca3528995e889cd34ba59be
u03-s005-lecture-r1,lecture,selfCheck[0],10,30,7df825f221bba0e7fc222addfdea5f0e641d575e5c08d93180170e8f772ec87e
u03-s005-lecture-r1,lecture,selfCheck[1],12,36,65d7e5095f0d2e608638c377293f2f405f20b52af17f6e4527f96a926f7ab80f
u03-s005-lecture-r1,lecture,selfCheck[2],12,36,41dad16d528b6b462b4aa6298a9e4c1055fcb10fa1a91739a3798a83a6db3d3d
u03-s005-lecture-r1,lecture,selfCheck[3],13,39,631fb8097ac644f2f4ea3d04b93ee965e5f982678a70d7c635c8936381dfcfbf
u03-s005-lecture-r1,lecture,selfCheck[4],11,33,f888ca9dc6d9594ea116f56d303f385c99b29be23f618412e795ba7d35f2dea5
u03-s005-lecture-r1,lecture,summary[0],7,21,b19151c0d934d065a7acb469409cee6c9a55b60404181a7f0a8a6c815c7fa3dc
u03-s005-lecture-r1,lecture,summary[1],9,27,8acd906f0d94ec8db23de9b806d4d78a155d9e3566bf9fc4c2b01c0a90966867
u03-s005-lecture-r1,lecture,summary[2],8,24,f2124316b941fcc10d6f48e44e03708318bc98b372ca26f0d8de6e839e303eca
u03-s005-lecture-r1,lecture,summary[3],12,36,ca1fcef23c7c2029520e61d84cf22cdfa661d1406c491e4966fe54110484765f
u03-s005-lecture-r1,lecture,connections.previous,18,54,e1d94159f7bc2875e2f697129921ff68509dc2a39a5698ad1694e9eef3981252
u03-s005-lecture-r1,lecture,connections.next[0],16,48,d8f07540c31f6f6b4e28e28840da0472996c62e8a30b2d910fbac8301834d38e
u03-s005-lecture-r1,lecture,connections.next[1],18,54,917244fc1aea92e08a955d1085188b39543e98bd39312e70f19515767e7437a6
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[0],13,13,ef215038f027187d4ee9af638de3b353d5c4d9df74ba0927f60547fd68acef0d
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[1],13,13,148df1d2270faa9a539ecea62217ecf984f1059ad3b27284d5bb8ac5a6918e7a
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[2],13,13,78d95cf8b50521eb29511a541d517741d276083f9e05dbc0569f9032406e5274
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[3],13,13,cbc219a235dfacdf0c9a739b7af9308b61de530d2ac87a02ce92e535e85a6008
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[4],13,13,1a609e4d80c68eade208355eee976701daa4788411a1913d55d066c255ee103c
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[5],13,13,a055b9f8b8ad483b6f756ca35213689f3317ac5ee6c17f7b9aaa8f7e94faffca
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[6],13,13,56477427a133c1659ca00736e6dcebdb92eba8a91e5c72c5fff9abf6fd1e00a3
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[7],13,13,27015e6f72d7e3ae33d319072ed638c5565b3f7589ec1be7ff9cd30e13b02bff
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[8],13,13,5e7420f0df67ad13876b8c0d898990ef9ba1addbed309f85dd133d592f089604
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[9],13,13,38c0b70665d3b9165c298b91e73f2b2483879bdb80625b4253ed6ce601fc1e33
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[10],13,13,55999a719fe00a366161938e7f86ba5cb10c9c5ee5a9aaee4b147df862335ac3
u03-s005-lecture-r1,lecture,practiceLinks.mcQuestionIds[11],13,13,7088f22b41506e9dcbbf22e37ea8efc6318b6bc7c023937f59810da8a10c729d
u03-s005-lecture-r1,lecture,practiceLinks.constructedResponseIds[0],14,14,f263e0434a3681ee35873a76dddd09f6db8e37db7998e2df779b0df96956ca82
u03-s005-lecture-r1,lecture,practiceLinks.constructedResponseIds[1],14,14,3f91fdc994849010209a31e089c899561ed304b4bb822b3e9d70f4af8d729a69
u03-s005-lecture-r1,lecture,lectureReview.mathematicalCorrectness,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u03-s005-lecture-r1,lecture,lectureReview.zeroFoundationReadability,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u03-s005-lecture-r1,lecture,lectureReview.scopeCheck,21,21,fdf8268f0373301b2fcc6331f1d8999b8aabea69681e8bc972ab9a21216a7606
u03-s005-lecture-r1,lecture,lectureReview.reviewNote,68,122,890f5df784ad9eab63c85cbdd74ac6eb54874fcf9cde2476240002fe2af54a8b
u03-s005-lecture-r1,lecture,lectureReview.reviewVersion,25,25,413c3743bf06637b23333702bf9263e0db21fd6b3c3879070d877faca58db442
u03-s005-lecture-r1,lecture,lectureReview.reviewedAt,10,10,14158d45727526145ef514139eeb669eb54d613dbcffe524f099dbb71c9d8b08
u03-s005-lecture-r1,lecture,contentSha256,64,64,36e975a604023fa0de43dba9c6fdcdda12173bf33bf9825b021df62768163c41
u03-s005-lecture-r1,lecture,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u03-s005-lecture-r1,lecture,legacyContentDisposition,40,40,bb8421a43fb9d90c642b60311f091a34addbe10678daf757010d688c8c2a21b3
u03-s005-v001,question,questionId,13,13,ef215038f027187d4ee9af638de3b353d5c4d9df74ba0927f60547fd68acef0d
u03-s005-v001,question,unitId,3,3,97ce842ec69dee17c1842918e63b9d4042fa4b35007146dcfb80a09c5000888a
u03-s005-v001,question,topicId,27,27,5edc6d8adc97105fb624f3211c5e8b14178a37949edbbef037f75ad528a701a5
u03-s005-v001,question,skillId,27,27,a2292f3ef313214a54270bb26312b0c4164964f6d54023fc2f4cd22d0d8caa7e
u03-s005-v001,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s005-v001,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u03-s005-v001,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u03-s005-v001,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u03-s005-v001,question,text,12,20,c6f41a27031f83d3917696b19cee226ae37d08947486dec95aea2fd358cf76c0
u03-s005-v001,question,choices[0],1,1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
u03-s005-v001,question,choices[1],1,1,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce
u03-s005-v001,question,choices[2],1,1,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
u03-s005-v001,question,choices[3],1,1,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7
u03-s005-v001,question,explanation,31,75,550c067c5420bc86f54e06029ea460714652c1a7c7504a485a69343e02c2ffca
u03-s005-v001,question,steps[0],8,22,0d57a76801ef3196675288605e06c81c08b0494e97a1a20a7610a5414c4c9626
u03-s005-v001,question,steps[1],5,5,fce6e331e13afbb87e0486d360bd1d4416842840c6036804b9c941161b1f8022
u03-s005-v001,question,steps[2],6,14,0c9f3485c89fae08b0da46a0c97529414386fea3d21befc5e06fdd2769629174
u03-s005-v001,question,optionAnalysis[0].choice,1,1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
u03-s005-v001,question,optionAnalysis[0].reason,30,68,7a041402fa3db1cc3f32ec9b5f8e337d8441a209ae3810f59f52c56fc1be5666
u03-s005-v001,question,optionAnalysis[1].choice,1,1,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce
u03-s005-v001,question,optionAnalysis[1].reason,7,14,b3deb8756c2e2badeff19f2114ed8c11a909cc4c60dc7b2295a8ff955f26b70e
u03-s005-v001,question,optionAnalysis[2].choice,1,1,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
u03-s005-v001,question,optionAnalysis[2].reason,11,23,89aeb49f7e0d595f7e316a48ab843021aa92b588d1dc2b4a96d8594bf791ec69
u03-s005-v001,question,optionAnalysis[3].choice,1,1,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7
u03-s005-v001,question,optionAnalysis[3].reason,8,22,af41d3eb7d8359f9e4cc1ad2052f227626c732251a6901e5e236abdb432162f4
u03-s005-v001,question,commonMistake,9,27,992d07d58bd4e978bfa01e318c821caa32925364ed32c636c830cfa9911a6c3d
u03-s005-v001,question,concept,11,33,f9de21fab7be32d8c99fb2be93ed56c2d56a6615c7e471109cbfb3ddb43f2774
u03-s005-v001,question,tags[0],2,6,32f6541b44ed479dbf6cc8c7dd98824e49e03974d72ad8b65c33383a9cbb349f
u03-s005-v001,question,tags[1],11,33,42bf9b331bf5a710813f85dc96155b0a0a656be24b9132f8828683c9ae6f8b38
u03-s005-v001,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s005-v001,question,estimatedTimeSec,2,2,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac
u03-s005-v001,question,prerequisiteSkillIds[0],29,29,1fa435421e21dd4e51711d9deb743dbe0e1833fa8edad9d1c796c54493db5e93
u03-s005-v001,question,authoringIntent,12,36,fa6142b6731adcc33f4ea9a1d596e67cdb75dfcb97642f5b5df2aacf01e35c79
u03-s005-v001,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u03-s005-v001,question,contentSha256,64,64,b56488b6c67456085ae38ed976bb3dbbbb76076bb528331a78193b3d1fa2d7e6
u03-s005-v001,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u03-s005-v001,question,legacyContentDisposition,39,39,2efcc87c0c9673d2efe77735ae75582eb178c880b07035d8695f010e324b7c71
u03-s005-v002,question,questionId,13,13,148df1d2270faa9a539ecea62217ecf984f1059ad3b27284d5bb8ac5a6918e7a
u03-s005-v002,question,unitId,3,3,97ce842ec69dee17c1842918e63b9d4042fa4b35007146dcfb80a09c5000888a
u03-s005-v002,question,topicId,27,27,5edc6d8adc97105fb624f3211c5e8b14178a37949edbbef037f75ad528a701a5
u03-s005-v002,question,skillId,27,27,a2292f3ef313214a54270bb26312b0c4164964f6d54023fc2f4cd22d0d8caa7e
u03-s005-v002,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s005-v002,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u03-s005-v002,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u03-s005-v002,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u03-s005-v002,question,text,12,20,1679b07160dadb67c7d53b5c15b62055e7985f9f66b7c359836df6c637fea855
u03-s005-v002,question,choices[0],1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
u03-s005-v002,question,choices[1],1,1,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7
u03-s005-v002,question,choices[2],1,1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
u03-s005-v002,question,choices[3],2,2,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61
u03-s005-v002,question,explanation,27,63,b7d1bd75730c6561dd3c801ddf624b2d6142b4d4c39173655e87fa4ff9bb2c03
u03-s005-v002,question,steps[0],4,10,ea0ec720c5dbd9ea02c44bcdbd89798f8830f5fabd534d1eaac624925169e9d5
u03-s005-v002,question,steps[1],5,5,e2a5dfd8abc89e4d9d520824997aabbd0b1107eab2fc5101a75a906d29e0f852
u03-s005-v002,question,steps[2],6,14,b0943749227f355604067b1673ef83329779888db4e7de89266b378c2d611b68
u03-s005-v002,question,optionAnalysis[0].choice,1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
u03-s005-v002,question,optionAnalysis[0].reason,7,15,8b8546f5c5eed05deab6cf51124f73d491f1398cb50a3017c9a26c1666f42b53
u03-s005-v002,question,optionAnalysis[1].choice,1,1,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7
u03-s005-v002,question,optionAnalysis[1].reason,30,68,9b5a0aec98d3791c2ceda3329edb0aa1235aab2fd953e16bf3872e15d6d47488
u03-s005-v002,question,optionAnalysis[2].choice,1,1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
u03-s005-v002,question,optionAnalysis[2].reason,6,16,86a3393a2f4ce498aec4d6f53f567da6151d92e36447c2d4df9ae27ddd354690
u03-s005-v002,question,optionAnalysis[3].choice,2,2,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61
u03-s005-v002,question,optionAnalysis[3].reason,7,19,5e83d306bba5a51eb65814cf3dc81f3cfc979dd4128c2cdf48f68b55cf29f128
u03-s005-v002,question,commonMistake,11,25,5810cf9c5e83e3f0a020e3d66224dba1445c2f4394341eaee2da90b39f782808
u03-s005-v002,question,concept,9,27,b55ffff93fde28526cdc299f285cfd879e3c67bf547b1bd1b8deddf97e05680a
u03-s005-v002,question,tags[0],2,6,32f6541b44ed479dbf6cc8c7dd98824e49e03974d72ad8b65c33383a9cbb349f
u03-s005-v002,question,tags[1],11,33,42bf9b331bf5a710813f85dc96155b0a0a656be24b9132f8828683c9ae6f8b38
u03-s005-v002,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s005-v002,question,estimatedTimeSec,2,2,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac
