artifactId,artifactType,fieldPath,unicodeCharacterCount,utf8ByteCount,utf8Sha256
u02-s007-lecture-r1,lecture,workedExamples[1].solutionSteps[0],9,15,913bc0cac6ba9fef6a7bf0fda0c30895ccc6a54beef26ff97604cfced915d1b8
u02-s007-lecture-r1,lecture,workedExamples[1].solutionSteps[1],9,17,c44822b1826a2f9f12eb104b3e1afe9eeca5deacc71d261f45edcdc74b7e5011
u02-s007-lecture-r1,lecture,workedExamples[1].answer,5,7,cb73c0fb2b444427a6183dab0ff2524fb6305678aba3fdfb1158407ea09bd8f9
u02-s007-lecture-r1,lecture,workedExamples[2].exampleId,2,2,842983de8fb1d277a3fad5c8295c7a14317c458718a10c5a35b23e7f992a5c80
u02-s007-lecture-r1,lecture,workedExamples[2].prompt,17,43,1b0d0fd38ce2706a98832a29b260581651682412de75c570b87fbc6a8bd00924
u02-s007-lecture-r1,lecture,workedExamples[2].solutionSteps[0],7,9,e1acf3935a28b58022f3ba877029e0c2114df56c2fb12cad2891966580fd2cbe
u02-s007-lecture-r1,lecture,workedExamples[2].solutionSteps[1],23,43,416c3606b96067c0a53affbffa2e419926ee55beb7f4b7e7047cb0b9e208354c
u02-s007-lecture-r1,lecture,workedExamples[2].answer,8,22,c0f66787e1c76a02ed4f6d689205e6ca64a6569b983badbe41217e4e5416a9e1
u02-s007-lecture-r1,lecture,workedExamples[3].exampleId,2,2,4a5a97c6433c4c062457e9335709d57493e75527809d8a9586c141e591ac9f2c
u02-s007-lecture-r1,lecture,workedExamples[3].prompt,13,27,915ef3d223f207da98cf4d70a61c38f6f858b58a5677a99c2994d72ede1e7679
u02-s007-lecture-r1,lecture,workedExamples[3].solutionSteps[0],9,17,a1a06af5378673248b9381e78522c61c210f0ab5d62163607ec7ff2d838de67c
u02-s007-lecture-r1,lecture,workedExamples[3].solutionSteps[1],6,12,f9a7be0b1be6825b40db00ddab04a9133405b2f08da4b8b7e6c1f53b7004d5cb
u02-s007-lecture-r1,lecture,workedExamples[3].answer,6,12,06022a6cdb6473d224acf4f9aef7164034c6ad4478d43da072cd0f88145b11cb
u02-s007-lecture-r1,lecture,commonMistakes[0].mistake,6,18,93c94563f77469712c76ba6b87e6d0cb84efe86281f5451b656dd432d63a93c2
u02-s007-lecture-r1,lecture,commonMistakes[0].why,9,27,539c197301086fb472bbee401ac253d9d742081fad544ca396494256d69efc0e
u02-s007-lecture-r1,lecture,commonMistakes[0].correction,5,9,cefb0acb50a22cdb2a6b7829481467b1023419e80807bc9484450ea155627a19
u02-s007-lecture-r1,lecture,commonMistakes[1].mistake,8,24,f819628372106785cb348236373b76e0e1e6093b9423fe81aca485b90bdf6136
u02-s007-lecture-r1,lecture,commonMistakes[1].why,13,39,9895544d9f421c2179838dca523c831b0777368abd11611b13cf47feb59f8365
u02-s007-lecture-r1,lecture,commonMistakes[1].correction,5,15,f3cfa9822697ad2e4d5bdad3204f753a63d82feb728307586c266dac5a1dadc2
u02-s007-lecture-r1,lecture,commonMistakes[2].mistake,10,30,38afa01e5ee1990ae1e177f53ae86ec40e2416129385d4613506134d384dc862
u02-s007-lecture-r1,lecture,commonMistakes[2].why,8,24,946b659d914bda3cfc44771603a1d9ad98bc77f62c2cb81eba07d07fd818a3f7
u02-s007-lecture-r1,lecture,commonMistakes[2].correction,7,21,1d59d074ae8d45dd99c3f25aad850c1c4b78f2ce4c866f6fe590ffcd7d259cb0
u02-s007-lecture-r1,lecture,commonMistakes[3].mistake,12,36,d50f9174ee8b5e084cec6ef2d5cd10da621b043150c47b269ef7ecdd44aa7a4a
u02-s007-lecture-r1,lecture,commonMistakes[3].why,7,21,949115ac91b539ab217dc2518601d6019bb0236e90800fed835e8c93b238ebae
u02-s007-lecture-r1,lecture,commonMistakes[3].correction,9,21,f8b88cd32f79998afe7c16481b663b25fac1dada05c2787ca23ca433721c9797
u02-s007-lecture-r1,lecture,commonMistakes[4].mistake,8,24,c8fcc1b53911965d19ab1b51e4b1cd67fbd5f37ac6d4d037c0cf0faeb2ee55d5
u02-s007-lecture-r1,lecture,commonMistakes[4].why,8,24,de22a51dad90e8706187382429d3fd47dc15b666c3ecab6dc69cd8e4e0f4f48d
u02-s007-lecture-r1,lecture,commonMistakes[4].correction,13,39,18b71373230a48ff5c8c4bae8f7e462fb941b19d20cd835fbbca6f5f8b486e4f
u02-s007-lecture-r1,lecture,commonMistakes[5].mistake,9,27,dc7fec0959fd2abfe247255e8eaee5cac2b5eecd37057523eb70c7b0f920807b
u02-s007-lecture-r1,lecture,commonMistakes[5].why,10,30,eb9482419cd0d0c59f2a78cdce63d0d7ea726f0da9e559a94fb88e4be71aa120
u02-s007-lecture-r1,lecture,commonMistakes[5].correction,7,15,2d18571d3071188c7e78cc19a4edf2699a3148deb23d87a2869676007c5db425
u02-s007-lecture-r1,lecture,selfCheck[0],11,33,a5b3ce6e2649f200a6b6794fe303047daeefa8a3877ff2c400acffd78c457a61
u02-s007-lecture-r1,lecture,selfCheck[1],8,24,9bfd4ca746f54fd9bee7b38ba15445b5e28aca8eb95482b27c9bc6b7bdb40f6d
u02-s007-lecture-r1,lecture,selfCheck[2],13,33,4027c56e0c0be5c234aa2eb9daf501756b02ec0e13831c48fa024a30dc729256
u02-s007-lecture-r1,lecture,selfCheck[3],11,33,e52b520065cf0ef0184d2fa1be2ea5329bd524ec0166872bf80393bc705061bb
u02-s007-lecture-r1,lecture,selfCheck[4],14,42,037f764f2547a5b46baf57dbfd5bbe5fe018343f70542921fca4d7a4e564c64a
u02-s007-lecture-r1,lecture,summary[0],16,42,de9fee2544d246c03c892ab7b251bfb9f3e2dc6e9faaf91fef189eec8f82170b
u02-s007-lecture-r1,lecture,summary[1],12,36,7087eb105f9e1e135e7f7c7eda132938f741eb9e268aeb1a95961d5a8177e3cc
u02-s007-lecture-r1,lecture,summary[2],12,30,4a70e58ff6f8bc2b5b231bc0ac65e085818781958ab2e922de162ee01dfb71c1
u02-s007-lecture-r1,lecture,summary[3],9,27,d70e19fd5e2f5b0b822b226d261ccb848de1e08ba08d09105737da548d1243d9
u02-s007-lecture-r1,lecture,connections.previous,44,82,1520573aca0a64c56ad2c426238024a4247bf613f91502d711f81ccbde5214a9
u02-s007-lecture-r1,lecture,connections.next[0],15,45,da9f5d36f172ff1295888a68b251a95feef5aff64df14cf7dbad82c148aaf521
u02-s007-lecture-r1,lecture,connections.next[1],16,48,39de5d2d3af3ba1f2f1e5f7aabfe0ab3bdb5d49e795faebdd91ecac67d1beb27
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[0],13,13,0d89723f0e7c2c0a3106a0e913a7d52e67d69a5602169ee0aaa9b9711e14d734
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[1],13,13,c45d2bf751d51cbced77eca91bfda6c042d970fe58efdf7c4ecd28c7f36734d8
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[2],13,13,add3b2c8baec7b373dbd84ad2758990e31b5b5477b5948579bb3953284424528
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[3],13,13,911dab7d93ade8d0e23f941b682975cd3247861d38efc61012f4a1d0a88c3ec1
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[4],13,13,816cd6546a0685b4c276131309e6df0565eac5783ac3416cb7cf8e56f3456b1b
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[5],13,13,f336e401284613d9b3dd616516014f2c1a04ecf848ce6c8aeb9c296ee52be2f2
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[6],13,13,4f332aec71c3261ea515518b6ad1e7a197bcaa835d9e5aaa6a747b6a763accc4
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[7],13,13,30c2221f6713af622798370f9087e85f80d6edd17e996f0ff46960d604d6721a
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[8],13,13,75b149ee9b56fcc08ff8c3ed3bd7a1007f4c242fa41da09e044a79c4fa2896f5
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[9],13,13,2c6569f7bd19b3a9600c1222b587fc86d74bc4a0d18a68da3ecf9a8c1788476f
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[10],13,13,eaed9ccc8a103e4adb098fd12b0ce0cff745202a2397b2dd882ada775c0198f9
u02-s007-lecture-r1,lecture,practiceLinks.mcQuestionIds[11],13,13,19248b63c367d96819edbe6b1af862a2e96c0c00df0f6afc16d33f5ed205eff0
u02-s007-lecture-r1,lecture,practiceLinks.constructedResponseIds[0],14,14,3c0258266314c213067089e6a97bd031443009f85197b677eb4f4222b9014917
u02-s007-lecture-r1,lecture,practiceLinks.constructedResponseIds[1],14,14,1a412d51a69ca3007699ef7a0a92a2d550da8c4db86183ba126d6cdbc86731e2
u02-s007-lecture-r1,lecture,lectureReview.mathematicalCorrectness,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u02-s007-lecture-r1,lecture,lectureReview.zeroFoundationReadability,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u02-s007-lecture-r1,lecture,lectureReview.scopeCheck,21,21,fdf8268f0373301b2fcc6331f1d8999b8aabea69681e8bc972ab9a21216a7606
u02-s007-lecture-r1,lecture,lectureReview.reviewNote,58,154,7ea11b40db78dc2705c3be6e5dcfe74d2ed86716fc8e2bc377fb93c2facb0440
u02-s007-lecture-r1,lecture,lectureReview.reviewVersion,25,25,d778dfb0b9da1de52a9e6d141e13b5f20b33f0779b3da3dad22096cd927b9411
u02-s007-lecture-r1,lecture,lectureReview.reviewedAt,10,10,14158d45727526145ef514139eeb669eb54d613dbcffe524f099dbb71c9d8b08
u02-s007-lecture-r1,lecture,contentSha256,64,64,08ea2791a6b145bde176d8da2ff3e0480f5c57e92d8381e41f889d06ff328547
u02-s007-lecture-r1,lecture,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s007-v001,question,questionId,13,13,0d89723f0e7c2c0a3106a0e913a7d52e67d69a5602169ee0aaa9b9711e14d734
u02-s007-v001,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s007-v001,question,topicId,16,16,08cb85c0b818133f7056665c7fd8ba4fb9ed6c65a0ee1b1691049ef9ca5a5773
u02-s007-v001,question,skillId,24,24,6026be882c09b7aa0e4a355a068e6b8bbe5e23d493de18695b20b714c1c46977
u02-s007-v001,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u02-s007-v001,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s007-v001,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s007-v001,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s007-v001,question,text,42,114,9820797acaa036be1dd99c07792bbaf88c25e139a16cdc6aa8f10b6cd2f78faf
u02-s007-v001,question,choices[0],5,9,f055c749b8cb2571198a644626fa98da588755fb46c0603d4fb6d4f35e3f7e76
u02-s007-v001,question,choices[1],5,9,e508825a32a59e21e23a456f06379bfdd4a7ae2a88045b7bc877fe5bd17abe1a
u02-s007-v001,question,choices[2],5,9,765f72f8a294e4b0a42b272798aea705ac2c6b2f567f44de9a5f79fa4cf4e966
u02-s007-v001,question,choices[3],5,9,419d9d51c97b2e3978d6401e867a893d7e9144c61e562ecbaa278b1fe7209ab3
u02-s007-v001,question,explanation,52,124,3c8f7c376e34c1d8fcf4e3d083bcf71f2225584121ca72535f888d66b23888a5
u02-s007-v001,question,steps[0],18,50,31c1819e76eb1a84347ba0793b78e83e5f4fd66c9ea006c309bef774bf9f85b9
u02-s007-v001,question,steps[1],11,11,95ee12bcee87acd7dadf551b4971272626629eee9b54c7e356e896ffb96bd318
u02-s007-v001,question,optionAnalysis[0].choice,5,9,f055c749b8cb2571198a644626fa98da588755fb46c0603d4fb6d4f35e3f7e76
u02-s007-v001,question,optionAnalysis[0].reason,10,26,19618dc339549ad8e3b110286993f38570507aa655cde48e9d887f68d901162a
u02-s007-v001,question,optionAnalysis[1].choice,5,9,e508825a32a59e21e23a456f06379bfdd4a7ae2a88045b7bc877fe5bd17abe1a
u02-s007-v001,question,optionAnalysis[1].reason,12,28,bf21cf39bc44ab5ecdba50f6ac42537f980e141a5d391de0728c0e667f2c848b
u02-s007-v001,question,optionAnalysis[2].choice,5,9,765f72f8a294e4b0a42b272798aea705ac2c6b2f567f44de9a5f79fa4cf4e966
u02-s007-v001,question,optionAnalysis[2].reason,9,21,bb89030204fb6105ac6d175e9abb71400e71f697e871b81692734e1222827d84
u02-s007-v001,question,optionAnalysis[3].choice,5,9,419d9d51c97b2e3978d6401e867a893d7e9144c61e562ecbaa278b1fe7209ab3
u02-s007-v001,question,optionAnalysis[3].reason,5,11,ef200919286f9d286d02e8abbf5ac7569fb7c67a6f51a85f6615500a346f3dee
u02-s007-v001,question,commonMistake,9,27,df4701c92c706949c27173fda4868bf9e5b2890c930561a570465bffb62001e8
u02-s007-v001,question,concept,13,31,d22a7586a3347fc229ff94bcc8f24f95c4de52ec7f915f816e0313c7183aadfc
u02-s007-v001,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s007-v001,question,tags[1],7,21,41cf28dc2f7966bc4c2b94662d4ef5027361994160ae5804cc68b5caede9a41d
u02-s007-v001,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u02-s007-v001,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s007-v001,question,prerequisiteSkillIds[0],24,24,1d4723015f7d2c02aafd2728a8db2560fc262d8e69d4602ca5a76539d88518a1
u02-s007-v001,question,authoringIntent,8,24,7ecb024fea2c86605937da75fcb036142a7f443b3833013acac859cda2613f21
u02-s007-v001,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s007-v001,question,contentSha256,64,64,0f75cae6bfd520444c103b71318eb70b78d049759d0c7f31f19ade1000a6a251
u02-s007-v001,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s007-v002,question,questionId,13,13,c45d2bf751d51cbced77eca91bfda6c042d970fe58efdf7c4ecd28c7f36734d8
u02-s007-v002,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s007-v002,question,topicId,16,16,08cb85c0b818133f7056665c7fd8ba4fb9ed6c65a0ee1b1691049ef9ca5a5773
u02-s007-v002,question,skillId,24,24,6026be882c09b7aa0e4a355a068e6b8bbe5e23d493de18695b20b714c1c46977
u02-s007-v002,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u02-s007-v002,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s007-v002,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s007-v002,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s007-v002,question,text,50,114,6eac39ee28a378fce8dff793d37590eeb8aa67f9d30eb7e909649f916c8a50a0
u02-s007-v002,question,choices[0],4,4,d628b0aac4e55a0c56ef4335434894ef39b47298bd28266f63daac1eea1d2b30
u02-s007-v002,question,choices[1],4,4,3a07a1a91ceb8ba5e18ed9281c69dc97dc767df531e084e327dbd8d3f7fe6996
u02-s007-v002,question,choices[2],4,4,115a0c656d48d45818ed2350625e4ff97a706fbcb724dd91a876ffdb12445853
u02-s007-v002,question,choices[3],4,4,ec20289cfd32507fc1f0ef770b69b0d71652532252c4477380c03024397e88d4
u02-s007-v002,question,explanation,51,99,bd47a166f41dbcae3e8a41b9561c076cf03d908492d13d2358dca0334e176b5b
u02-s007-v002,question,steps[0],15,19,69123b224bd4df4a98d45050aec987e315af1aaf826f9e4f5d634718e12c0bce
u02-s007-v002,question,steps[1],14,22,7e2c6fc9f09e799cbb22a39d16939df05da30ad283c02d13ecb1ed77b6d3239d
u02-s007-v002,question,optionAnalysis[0].choice,4,4,d628b0aac4e55a0c56ef4335434894ef39b47298bd28266f63daac1eea1d2b30
u02-s007-v002,question,optionAnalysis[0].reason,12,28,5f145fa3e9f9ebb28b9ad8a9f51bf8dd61297f65fdef31b11de93fc315abc629
u02-s007-v002,question,optionAnalysis[1].choice,4,4,3a07a1a91ceb8ba5e18ed9281c69dc97dc767df531e084e327dbd8d3f7fe6996
u02-s007-v002,question,optionAnalysis[1].reason,11,21,8db16e37ed0e96d2417c315db9623ddba911ebfcf9bc619fc0a35641f69b8a11
u02-s007-v002,question,optionAnalysis[2].choice,4,4,115a0c656d48d45818ed2350625e4ff97a706fbcb724dd91a876ffdb12445853
u02-s007-v002,question,optionAnalysis[2].reason,10,22,d4b9583b9d07d6beb17cf3261f11e345bf67958dae6be76f5a2975f271adfe37
u02-s007-v002,question,optionAnalysis[3].choice,4,4,ec20289cfd32507fc1f0ef770b69b0d71652532252c4477380c03024397e88d4
u02-s007-v002,question,optionAnalysis[3].reason,9,23,0d831fcd354fa87a472aad5bd090e632c25425baf7e5cba029eaffb6d008fa6e
u02-s007-v002,question,commonMistake,12,32,6e31125a7c971dfe099777fd2dc0b7cb31c60e8240d6ac143413c2500b8831fd
u02-s007-v002,question,concept,14,32,2223362cce93f16743f18380617513af6efa6bed8379dbf6c99e33ed26da1054
u02-s007-v002,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s007-v002,question,tags[1],7,21,41cf28dc2f7966bc4c2b94662d4ef5027361994160ae5804cc68b5caede9a41d
u02-s007-v002,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u02-s007-v002,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s007-v002,question,prerequisiteSkillIds[0],24,24,1d4723015f7d2c02aafd2728a8db2560fc262d8e69d4602ca5a76539d88518a1
u02-s007-v002,question,authoringIntent,11,33,c59b2ce901cb5e73c1b18de7c97397b2e8571e2731ddd49561fb4e514a2d8cec
u02-s007-v002,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s007-v002,question,contentSha256,64,64,4496b7e62959953d8581e3e62cf4931691dbc60dd1a2a6fd3bfa6232b5e476ed
u02-s007-v002,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s007-v003,question,questionId,13,13,add3b2c8baec7b373dbd84ad2758990e31b5b5477b5948579bb3953284424528
u02-s007-v003,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s007-v003,question,topicId,16,16,08cb85c0b818133f7056665c7fd8ba4fb9ed6c65a0ee1b1691049ef9ca5a5773
u02-s007-v003,question,skillId,24,24,6026be882c09b7aa0e4a355a068e6b8bbe5e23d493de18695b20b714c1c46977
