questionId,unitId,slot,skillId,questionType,difficulty,primaryVerdict,issueCodes,mathematicsCorrect,answerIndexCorrect,manualDerivedAnswer,rendererVerdict,reason,recommendedAction,officialScopeEvidence,allStringFieldsRead,reviewedStringFieldCount,reviewedUnicodeCharacterCount,originalArtifactSha256,manualReviewer,manualReviewStatus
u03-s001-cr002,u03,s001,linear-expression-substitution,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,160元,SAFE,代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,28,569,4ea0ab84d11f2aa472f338c95c605e26ce7a14ac290c475535b35b04e04640a7,GPT-5.6 Thinking,COMPLETE
u03-s002-v001,u03,s002,linear-expression-simplify,mc,basic,PASS,,True,True,重新計算後唯一正解為：8x。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,490,5eeab02b519171e947930ec257a617ba2fe990f5d4d60990903e31c5217eaa18,GPT-5.6 Thinking,COMPLETE
u03-s002-v002,u03,s002,linear-expression-simplify,mc,basic,PASS,,True,True,重新計算後唯一正解為：5a＋4。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,484,1d15b348adf4efb269c4444c704fb733b0bf520e4ed1282e8f3c57b828341af4,GPT-5.6 Thinking,COMPLETE
u03-s002-v003,u03,s002,linear-expression-simplify,mc,basic,PASS,,True,True,重新計算後唯一正解為：8x－12。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,514,7c7044a7df0276abf04cf0138842f1c11269c289e0587b89c5003f50d12bc7db,GPT-5.6 Thinking,COMPLETE
u03-s002-v004,u03,s002,linear-expression-simplify,mc,standard,PASS,,True,True,重新計算後唯一正解為：3y＋7。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,504,d5179e3d1c7dce3167ca468a4adbfa6d85a0adaf98800ea2e3cc937731385eb2,GPT-5.6 Thinking,COMPLETE
u03-s002-v005,u03,s002,linear-expression-simplify,mc,standard,PASS,,True,True,重新計算後唯一正解為：2m＋11。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,533,efd3c4f603e753b0c60f34b24f9d9f1e511b37b9e5fe930688d04984b61e0638,GPT-5.6 Thinking,COMPLETE
u03-s002-v006,u03,s002,linear-expression-simplify,mc,standard,PASS,,True,True,重新計算後唯一正解為：－2x＋11。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,553,a5aa16ca620e5091e6d42fda1f05a01b0cb9f8260d8ace9883b59ed0a3827761,GPT-5.6 Thinking,COMPLETE
u03-s002-v007,u03,s002,linear-expression-simplify,mc,advanced,PASS,,True,True,重新計算後唯一正解為：7a－7。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,575,223f4ccab24e43ead237aa9e66cb65ab8dcc4579c8bc0996e47a8b3f3f668bae,GPT-5.6 Thinking,COMPLETE
u03-s002-v008,u03,s002,linear-expression-simplify,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：4x。,SAFE,化簡結果正確，但只是一次分配律後合併同類項，較適合 standard。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,505,a6a788ab246a40d8bfb21d61dd73b981eaf651bbda13be74d0a05c2dbf075d73,GPT-5.6 Thinking,COMPLETE
u03-s002-v009,u03,s002,linear-expression-simplify,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：0.1x＋1.4。,SAFE,化簡結果正確，但只是一次分配律後合併同類項，較適合 standard。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,618,619accbca07ebe2dd99d4e1056bff7a1296da4bd5908e79ccdcb0e17650d828e,GPT-5.6 Thinking,COMPLETE
u03-s002-v010,u03,s002,linear-expression-simplify,mc,literacy,PASS,,True,True,重新計算後唯一正解為：8x＋2。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,574,d3b76f16eb8ad78bcc60b3c25e049e200253e52c23a3e245a361e67c50b51367,GPT-5.6 Thinking,COMPLETE
u03-s002-v011,u03,s002,linear-expression-simplify,mc,literacy,PASS,,True,True,重新計算後唯一正解為：7x－150。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,620,017f2a5bfd1263520f3bb0dd69b5e7443f07701792e8acd62b14b265a9b9ca6c,GPT-5.6 Thinking,COMPLETE
u03-s002-v012,u03,s002,linear-expression-simplify,mc,literacy,PASS,,True,True,重新計算後唯一正解為：9n－8。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,607,b2caea15785c381d19ddd5326e22154bf5a1b4346c3f9ff36fbc639f9eba7cab,GPT-5.6 Thinking,COMPLETE
u03-s002-cr001,u03,s002,linear-expression-simplify,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,10x-11，x=2時兩式皆為9,SAFE,化簡、驗證與情境說明正確，但 0 分規準未統一明示只寫答案為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,29,534,9554d69e145a91e76ba66916caddcc2e8231cb26733249ccfee8c04bc6138ffb,GPT-5.6 Thinking,COMPLETE
u03-s002-cr002,u03,s002,linear-expression-simplify,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,380n-300張,SAFE,化簡、驗證與情境說明正確，但 0 分規準未統一明示只寫答案為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,28,584,b1f0938b611074003e9f90055936cf788fb9bace0742219d2773826dcc4db68b,GPT-5.6 Thinking,COMPLETE
u03-s003-v001,u03,s003,linear-equation-balance-property,mc,basic,PASS,,True,True,重新計算後唯一正解為：同減 7。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,523,9a1bca3bd621c6af7dc3919e64546001ff7901be8084e6b7a5230d7bbed347f6,GPT-5.6 Thinking,COMPLETE
u03-s003-v002,u03,s003,linear-equation-balance-property,mc,basic,PASS,,True,True,重新計算後唯一正解為：除以 4。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,509,0c8ebc6fff0085df97b3786bdb24253e9855713d02431b67e7b5a2e30091ab83,GPT-5.6 Thinking,COMPLETE
u03-s003-v003,u03,s003,linear-equation-balance-property,mc,basic,PASS,,True,True,重新計算後唯一正解為：5。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,487,62da6acc1d2b1ac09a27b0d058cdc701d8cf527aecaf4e9dbb0e3ce805c5292c,GPT-5.6 Thinking,COMPLETE
u03-s003-v004,u03,s003,linear-equation-balance-property,mc,standard,PASS,,True,True,重新計算後唯一正解為：x＝5。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,590,2673123ca5e0f5b75e5c6bf20b8a59987c03153047335d9eab606f2907858612,GPT-5.6 Thinking,COMPLETE
u03-s003-v005,u03,s003,linear-equation-balance-property,mc,standard,PASS,,True,True,重新計算後唯一正解為：兩邊同加 9。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,569,5ec120197377d353e48ddfb441a33a757625b7c2d666d047da8ce5bff499199d,GPT-5.6 Thinking,COMPLETE
u03-s003-v006,u03,s003,linear-equation-balance-property,mc,standard,PASS,,True,True,重新計算後唯一正解為：兩邊同加 4。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,547,3d9a142931164aa08d844907baec1659bed2c8e95ee940556d5a9650234556a4,GPT-5.6 Thinking,COMPLETE
u03-s003-v007,u03,s003,linear-equation-balance-property,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：2a－5＝2b－5。,SAFE,等量操作與理由正確，但屬單一或兩步概念辨識，advanced 標示偏高。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,538,0b2e5554c794dbd82788038f09d8d91174b00ea42e13fbfdc27304f4970ce33d,GPT-5.6 Thinking,COMPLETE
u03-s003-v008,u03,s003,linear-equation-balance-property,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：等式兩邊同除以同一個非零數。,SAFE,等量操作與理由正確，但屬單一或兩步概念辨識，advanced 標示偏高。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,600,5d7ec442c49a9722c719f44dc3103906d651b849627b74ad967342e95f2bd7ff,GPT-5.6 Thinking,COMPLETE
u03-s003-v009,u03,s003,linear-equation-balance-property,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：兩邊同除以 2。,SAFE,等量操作與理由正確，但屬單一或兩步概念辨識，advanced 標示偏高。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,557,93f39b773d6b050f9c2d67a43ecbded6b777b1064d912f1af48596742e914ac7,GPT-5.6 Thinking,COMPLETE
u03-s003-v010,u03,s003,linear-equation-balance-property,mc,literacy,PASS,,True,True,重新計算後唯一正解為：x＝1500。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,667,4232e994981ce1ee5fb271b46d1e4d492814cb34fa6bc7bb13d6050231e39158,GPT-5.6 Thinking,COMPLETE
u03-s003-v011,u03,s003,linear-equation-balance-property,mc,literacy,PASS,,True,True,重新計算後唯一正解為：兩邊同減 80。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,629,bb9d28048376e8088536e9c0d3f3c4354aacea4e1c596ef06663b33238c85992,GPT-5.6 Thinking,COMPLETE
u03-s003-v012,u03,s003,linear-equation-balance-property,mc,literacy,PASS,,True,True,重新計算後唯一正解為：兩邊同減 12。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,658,a5fb75e677b91bbd4a0ee73afcea6777d735f5fe24811682d62f4e6298b3c544,GPT-5.6 Thinking,COMPLETE
u03-s003-cr001,u03,s003,linear-equation-balance-property,constructed-response,standard,PASS,,True,N/A,x=5,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,29,489,3d8039d89d7d4412f1fc09567ab19e7a093f51461f9664a3e81a1e2beb20755f,GPT-5.6 Thinking,COMPLETE
u03-s003-cr002,u03,s003,linear-equation-balance-property,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,600克,SAFE,方程式、等量操作與驗算正確，但 0 分規準未明示只寫 600 而無列式或等量說明為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,29,544,a3b0aa540d7478970a913fb284cf2e2e8c5f5714bbb86c0840e113ced422ae00,GPT-5.6 Thinking,COMPLETE
u03-s004-v001,u03,s004,linear-equation-basic-solving,mc,basic,PASS,,True,True,重新計算後唯一正解為：12。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,483,9d7ac794af4d1989eef8f082c12c5d8920c7c3904a8ae4cf2cf3e6d2715877f1,GPT-5.6 Thinking,COMPLETE
u03-s004-v002,u03,s004,linear-equation-basic-solving,mc,basic,PASS,,True,True,重新計算後唯一正解為：4。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,485,7da89068e8aaa998bee23526f1096bb588aea2ee329d5f16e5d85f6a661a01fd,GPT-5.6 Thinking,COMPLETE
u03-s004-v003,u03,s004,linear-equation-basic-solving,mc,basic,PASS,,True,True,重新計算後唯一正解為：9。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,467,415ae40003243fcf33c9eb28ed4ed463d1d9ff73f2ea3d3cd2a817d4b6d9ea7c,GPT-5.6 Thinking,COMPLETE
u03-s004-v004,u03,s004,linear-equation-basic-solving,mc,standard,PASS,,True,True,重新計算後唯一正解為：-5。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,479,ed9bbc0741f89eae95d11e183ce61ce75d5aef08764fcfa0c59f9107ecc09bfb,GPT-5.6 Thinking,COMPLETE
u03-s004-v005,u03,s004,linear-equation-basic-solving,mc,standard,PASS,,True,True,重新計算後唯一正解為：5。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,479,a445848d9a85a534aa6f597aee1b7169125f99faa05dc54b1d2f7f047c83e7a3,GPT-5.6 Thinking,COMPLETE
u03-s004-v006,u03,s004,linear-equation-basic-solving,mc,standard,PASS,,True,True,重新計算後唯一正解為：-6。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,488,ee2a181542a81830d5c6fd9c73e7a0646596a930c8e4cec235bc8c0218ee9f18,GPT-5.6 Thinking,COMPLETE
u03-s004-v007,u03,s004,linear-equation-basic-solving,mc,advanced,PASS,,True,True,重新計算後唯一正解為：8。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,516,4272e57d6e7e08af8271a13dd45c6dc31b07c13226b76315cfa54656c2f513df,GPT-5.6 Thinking,COMPLETE
u03-s004-v008,u03,s004,linear-equation-basic-solving,mc,advanced,PASS,,True,True,重新計算後唯一正解為：-5。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,516,47d93d43f7cf7e9d49a5b613550296053299c70de9e8661c865a3c9d8562e227,GPT-5.6 Thinking,COMPLETE
u03-s004-v009,u03,s004,linear-equation-basic-solving,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,重新計算後唯一正解為：6。,SAFE,小數係數方程式答案正確，但仍為標準兩步方程式，advanced 標示偏高。,降為 standard。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,37,503,30de5527f2d28d7722e42a9cc5f68f31604fde9c3ce02b47111752f564345eb8,GPT-5.6 Thinking,COMPLETE
u03-s004-v010,u03,s004,linear-equation-basic-solving,mc,literacy,PASS,,True,True,重新計算後唯一正解為：120。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,602,41d0e51d1cc43057871d82f7b43db300ec31fed13099acb87a89e9ee9e1fba18,GPT-5.6 Thinking,COMPLETE
u03-s004-v011,u03,s004,linear-equation-basic-solving,mc,literacy,PASS,,True,True,重新計算後唯一正解為：920。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,568,121c7bfecd28a2efbc5d3fb4b8379eef51e8512435571ce5eaa0a3a3463caa4c,GPT-5.6 Thinking,COMPLETE
u03-s004-v012,u03,s004,linear-equation-basic-solving,mc,literacy,PASS,,True,True,重新計算後唯一正解為：4。,SAFE,題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。,原樣保留。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,38,535,260a7bc823efe06bba6d4cb9a1d09e2d324e46cd3022f5b8d4fa4958797c0936,GPT-5.6 Thinking,COMPLETE
u03-s004-cr001,u03,s004,linear-equation-basic-solving,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,x=9,SAFE,列式、解答與驗算正確，但 0 分規準未統一明示只寫答案且無合法等量步驟為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,29,488,804818d26f07929567b8cbfe7be813f0b7117f507a03de3fdaaccc263a433535,GPT-5.6 Thinking,COMPLETE
u03-s004-cr002,u03,s004,linear-equation-basic-solving,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,N/A,11,SAFE,列式、解答與驗算正確，但 0 分規準未統一明示只寫答案且無合法等量步驟為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。,True,29,514,dcfbfcc80a1452e3f83610a8ceef8e23acd75971a64186e89f74bc2ccadf1e5b,GPT-5.6 Thinking,COMPLETE
