artifactId,artifactType,fieldPath,unicodeCharacterCount,utf8ByteCount,utf8Sha256
u03-s013-lecture-r1,lecture,nonApplicableCases[2],14,40,cb171f332863fbc5d6172bff9557a8cd380821b859354e33b913d5c6b1269d4c
u03-s013-lecture-r1,lecture,nonApplicableCases[3],24,72,799e4502e3aeaab70f3eb5df89083baff83ed88b6f5670db0f3637fd37cab842
u03-s013-lecture-r1,lecture,method[0].instruction,8,24,7d21b489b9722cd2f4921cd78019ee83a2de715ff67dc478c7dd0acf5f648aeb
u03-s013-lecture-r1,lecture,method[0].check,8,24,96671682b833754528a09eeee766da38eae170190eb749a119e338c33c61d013
u03-s013-lecture-r1,lecture,method[1].instruction,15,45,0c599c7f77703d48ec36056bd0fe3cd2d3c6aa9ed2b989b9da24b6a9d5256328
u03-s013-lecture-r1,lecture,method[1].check,7,21,7ff7f261434ba6d35172a5655217e8cc75d2913cfa9c91912e5b364390f7d463
u03-s013-lecture-r1,lecture,method[2].instruction,8,24,968c138c176aa8d755c4eb7a59679d4f8b20ba2615e492b18a0d7f71e415c2f7
u03-s013-lecture-r1,lecture,method[2].check,11,31,a33084792d80cad9933981ad8f746a56dfe7923a105812569a21818cc909f1ef
u03-s013-lecture-r1,lecture,method[3].instruction,8,24,dc6184ac3ab55af23895d6f6a768d6a9c4ec3ab435b75e167a497fd3f4735d06
u03-s013-lecture-r1,lecture,method[3].check,9,27,e517f7ae91ef729dc29df270d3aa1eb8c796c02de3fe275f49abaeda1a53b410
u03-s013-lecture-r1,lecture,method[4].instruction,10,30,cf0c93a549e3e095862b24cfd29507f558afd46d0fb99e55fff9ce4eec9a2806
u03-s013-lecture-r1,lecture,method[4].check,12,36,28f1d267afeabe271a5a47ecd6cb8fc22a9fa8d347ad57b2f1c017214b8bc1bc
u03-s013-lecture-r1,lecture,workedExamples[0].exampleId,2,2,dffe8596427fc50e8f64654a609af134d45552f18bbecef90b31135a9e7acaa0
u03-s013-lecture-r1,lecture,workedExamples[0].prompt,9,23,2e19195f6055a41b115b580c9a717c0aaa420f97e6133316938516183f9cdd11
u03-s013-lecture-r1,lecture,workedExamples[0].solutionSteps[0],7,21,4022bb0b49e97f752f63fbfab76bcfd320844078a491b0b70d4710536b3218be
u03-s013-lecture-r1,lecture,workedExamples[0].solutionSteps[1],7,21,4df32ca1c5af906e2c1bf157bd97f29964728ba6f608f451d54d4333b0207d45
u03-s013-lecture-r1,lecture,workedExamples[0].answer,5,15,70e8e6e38a392920a35b0d363e7762dabf839e3d1537eee2b3748aefe75949d6
u03-s013-lecture-r1,lecture,workedExamples[1].exampleId,2,2,d76354d8457898445bb69e0dc0dc95fb74cc3cf334f8c1859162a16ad0041f8d
u03-s013-lecture-r1,lecture,workedExamples[1].prompt,22,50,fc129ba1f9b53bef8b8d91696a7ed5ff7c5c88e9fc38f51d218df8dedba45b98
u03-s013-lecture-r1,lecture,workedExamples[1].solutionSteps[0],6,18,84c5d7f9ede4b53f40558a6968feae8652ba6ba449f9c5182097aa1e2a15d7e0
u03-s013-lecture-r1,lecture,workedExamples[1].solutionSteps[1],5,15,c4265e820ce3a987598a40fc8d1d703e10ffd2d4e841e56188040d38aee8b2cb
u03-s013-lecture-r1,lecture,workedExamples[1].answer,3,9,5a8b70a81004d55599e5517825bded1ad862c5c176b644f7cce6cfd65b6164f8
u03-s013-lecture-r1,lecture,workedExamples[2].exampleId,2,2,842983de8fb1d277a3fad5c8295c7a14317c458718a10c5a35b23e7f992a5c80
u03-s013-lecture-r1,lecture,workedExamples[2].prompt,10,24,eda83a3ee7896fce2f1c22f395fda420402ee98f5273da2b53242f69c220b9bc
u03-s013-lecture-r1,lecture,workedExamples[2].solutionSteps[0],9,27,25e27026c8a09863cad2f31f7d9003e9ed48564113f20966c43e0c4605845996
u03-s013-lecture-r1,lecture,workedExamples[2].solutionSteps[1],8,24,e152e89f39e930cf0cc0607b86ca3f5ceeecf88b8e50972fb16f101de4f9ceab
u03-s013-lecture-r1,lecture,workedExamples[2].answer,7,21,585353066acf77adb1678374b46370552883f7c7cc822a3a0724a4ec9356171f
u03-s013-lecture-r1,lecture,workedExamples[3].exampleId,2,2,4a5a97c6433c4c062457e9335709d57493e75527809d8a9586c141e591ac9f2c
u03-s013-lecture-r1,lecture,workedExamples[3].prompt,17,43,786cad7beec7ac0b3b9895780ad53e16a4854e909436ee710b73e592c7f6b31a
u03-s013-lecture-r1,lecture,workedExamples[3].solutionSteps[0],11,17,6010e8aeb1b47801bffe435e343361e8fd33d1b8c4df02207fcf7eb15de86320
u03-s013-lecture-r1,lecture,workedExamples[3].solutionSteps[1],5,15,73e92c012ba550a808742d653a3c071b33f0aa7c7122c055cae75c10ccbcbe85
u03-s013-lecture-r1,lecture,workedExamples[3].answer,4,12,f46da10ce28d0a564bea44a6732176b71cdf2af8daa985c981eaee26e0b65f77
u03-s013-lecture-r1,lecture,commonMistakes[0].mistake,10,30,8d8944bb4e03a2a40c4da62548a02165cf2b5692921676cfce76a0627f3f32e4
u03-s013-lecture-r1,lecture,commonMistakes[0].why,7,21,36a46b7161683edc814683a976b72731596123d86869fa2c2e1ddb1837808056
u03-s013-lecture-r1,lecture,commonMistakes[0].correction,9,27,09b8880476c0939e049cbe2a4a8f88d1b0f143fe79dc7335632b95436e05e1a1
u03-s013-lecture-r1,lecture,commonMistakes[1].mistake,7,21,10cac6d6754896c0259f8381fcaa97db0986bd85b819e350d3e827bf47267f20
u03-s013-lecture-r1,lecture,commonMistakes[1].why,8,24,0ce4dc8bf62f270b31e06b5eaee475cd557e7e5c5b5e990d1fde22a4917f37d2
u03-s013-lecture-r1,lecture,commonMistakes[1].correction,10,30,0393d258a4c9a7b5435ede030db18411163a0c41a191a8981930ff2bc86ef0e5
u03-s013-lecture-r1,lecture,commonMistakes[2].mistake,11,33,261f2f06cc7c1bcf9091f4b2d06247a5796e231c687fcbc573961868cc1bf59d
u03-s013-lecture-r1,lecture,commonMistakes[2].why,8,24,4b5a33134863ffb16f3bba906534b0479c50fe0aeaabe0fc52b9ea1da1b6fe90
u03-s013-lecture-r1,lecture,commonMistakes[2].correction,9,27,3645f32d55e217ee699c81f43e14a5c6604edd5eef8aed3c02184bbc48f01bb7
u03-s013-lecture-r1,lecture,commonMistakes[3].mistake,8,24,ff81291d70b6cc692ffb5ed77c78948b924045bb3cd0d51621f140101a383232
u03-s013-lecture-r1,lecture,commonMistakes[3].why,10,30,1d83cff20c6831bff06c229bb1063aef7ac1afd532d57da4f6d47de4845d2657
u03-s013-lecture-r1,lecture,commonMistakes[3].correction,9,27,dcbc1e460890e2449957afb7656b1ed713fcbe486e732c4b6230cf44ee135df0
u03-s013-lecture-r1,lecture,commonMistakes[4].mistake,13,31,9cb90ed38a337f77449d852f23a957f4408ba054e10e96b711438e0bdb7f0e55
u03-s013-lecture-r1,lecture,commonMistakes[4].why,11,25,0a98bed54cec4b954caff8e0521e0eb4933c548f8736f9a744fe9e5a1ac34070
u03-s013-lecture-r1,lecture,commonMistakes[4].correction,9,27,b7230cbc6bbfe67d09eecd6018645973bddd9cb8c20e9ecd82579b8bea4e261c
u03-s013-lecture-r1,lecture,commonMistakes[5].mistake,9,27,c2bb16069d5fb919a144ebfb4bca6a5a132ad06c7c64da943831bd56e6170dd3
u03-s013-lecture-r1,lecture,commonMistakes[5].why,6,18,3a6ad8e73451e72f6763e45d7b9efea5c332eef4ce107b9abae0a7f634128c5c
u03-s013-lecture-r1,lecture,commonMistakes[5].correction,13,33,6bcf21dd761cc7e901889336e356fdec1b74d3f4668ff67faac12c03ddd55189
u03-s013-lecture-r1,lecture,selfCheck[0],8,24,96671682b833754528a09eeee766da38eae170190eb749a119e338c33c61d013
u03-s013-lecture-r1,lecture,selfCheck[1],13,39,49b19d62226c10597ceed89b41f395a9cfd6933f8a5e82d6128910beaa389a0a
u03-s013-lecture-r1,lecture,selfCheck[2],10,30,052c8a135045bf787ff0710c479298d2a86be3e5e93bd9eb0db6dab32d1c68d0
u03-s013-lecture-r1,lecture,selfCheck[3],11,33,ca3d04f0ae550b9a615060b05f22d19e4ab4373d06a110dfa42ff2d4344d0e15
u03-s013-lecture-r1,lecture,selfCheck[4],10,30,e5502531cb06f54bb2844df609e208ecaf58b5fa8fe0454a56a7cad358719559
u03-s013-lecture-r1,lecture,summary[0],13,39,c9378e20ccd202a8cabd511e458375536799e6955156bd24ccbfe543dc4f0a04
u03-s013-lecture-r1,lecture,summary[1],8,24,c8d2915e518c955c1aa8039d4e4e1205af07af7452ab787d2a2498531433ffdb
u03-s013-lecture-r1,lecture,summary[2],11,33,3126025b019108488e6d0eee855c6d0ad6271264052bc7935f1c61059a7b45ce
u03-s013-lecture-r1,lecture,summary[3],12,36,c5388356964635490f8a6f03f05cad1322bcefe67727f3cb203465e849f930f3
u03-s013-lecture-r1,lecture,connections.previous,20,60,a3e3b9911ce1858ea580116d08f443258a577c9680159c2e9d63de429f4bf93f
u03-s013-lecture-r1,lecture,connections.next[0],18,54,3a2900180ae13db2daea2b06ef0807f27c09c1e81cd91729835ca1f6bb9a58b9
u03-s013-lecture-r1,lecture,connections.next[1],16,48,bc68a69b49217ffeef7598304d548b0f5ba9cdbe312f28f177c9c8758794b6da
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[0],13,13,bb537bf5bc82463e4ca40d59162dc4ef299ab63f61c2f638a58dab3ca82a8d28
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[1],13,13,f9de5db7d1e78b3080cc404e614eae818e5cd6997c07745fcceaa1c7388587b8
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[2],13,13,2165c0ed58eed6a62c3bc01577f7ef5dea095225bedf7e829447f6378e4b2f70
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[3],13,13,0f1678ee68ac50e93957d9e808d5fece0cce2f09b84d75714af29b9bdafcd0f6
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[4],13,13,1ec1c1faa13f3f71910d672fb68b4e5d20d19bb7028109cef0df4541c5ec0a15
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[5],13,13,fd4acf773edcd017ad6e64e54720dc721bc163db198b8a5f25e0d264ac8d8337
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[6],13,13,76bc4d6feeeec4109f16d62b1ad9638664ad50121651dfe12a591dfca7e1c558
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[7],13,13,d9b4db8617085e4556e9751879472ae2b06286e299a02d23b20a8035b6bf602d
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[8],13,13,5b74b60a3762d171830e8aa0411f200f307b935ea7a63aa112e1985566653122
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[9],13,13,0d2c003118b116ac07ad3533cfb1116fc8208a830e2d2af19c2bfc44bebe3e8b
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[10],13,13,8ed30a6796a9daf895a3d801ba8a0d291d985e223a8cf6358012d2bbfa6ba683
u03-s013-lecture-r1,lecture,practiceLinks.mcQuestionIds[11],13,13,300f117c1daf6e3fac972ae3b98af2f2dc4ff02af712eb4abaa92f0275967d33
u03-s013-lecture-r1,lecture,practiceLinks.constructedResponseIds[0],14,14,7a3f36a66a4eb7202c3afa097024d62b7a86c53bed28fc28c2f7d039a2fe984f
u03-s013-lecture-r1,lecture,practiceLinks.constructedResponseIds[1],14,14,2f69b6550998f8ba32be527cc3638e85ca1368aaeb711a07eab7b1dab09eb547
u03-s013-lecture-r1,lecture,lectureReview.mathematicalCorrectness,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u03-s013-lecture-r1,lecture,lectureReview.zeroFoundationReadability,4,4,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1
u03-s013-lecture-r1,lecture,lectureReview.scopeCheck,21,21,fdf8268f0373301b2fcc6331f1d8999b8aabea69681e8bc972ab9a21216a7606
u03-s013-lecture-r1,lecture,lectureReview.reviewNote,81,241,b3ee414f26f6ec782288c28809abb18a38ce382e58eece2b9c578235e405b819
u03-s013-lecture-r1,lecture,lectureReview.reviewVersion,25,25,413c3743bf06637b23333702bf9263e0db21fd6b3c3879070d877faca58db442
u03-s013-lecture-r1,lecture,lectureReview.reviewedAt,10,10,14158d45727526145ef514139eeb669eb54d613dbcffe524f099dbb71c9d8b08
u03-s013-lecture-r1,lecture,contentSha256,64,64,98b15df0c84604b1e4e1435bb93b4c119525ca2afaa68e225644efdfcafd5abe
u03-s013-lecture-r1,lecture,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u03-s013-lecture-r1,lecture,legacyContentDisposition,40,40,bb8421a43fb9d90c642b60311f091a34addbe10678daf757010d688c8c2a21b3
u03-s013-v001,question,questionId,13,13,bb537bf5bc82463e4ca40d59162dc4ef299ab63f61c2f638a58dab3ca82a8d28
u03-s013-v001,question,unitId,3,3,97ce842ec69dee17c1842918e63b9d4042fa4b35007146dcfb80a09c5000888a
u03-s013-v001,question,topicId,29,29,16eba8e6421b4779da94d46faca02d25b8d4852d17812a4e18690b3125d5c87a
u03-s013-v001,question,skillId,30,30,e0866261f060c5a853dccab8412e388f208583a57267cff00685eb06fda5c38e
u03-s013-v001,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s013-v001,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u03-s013-v001,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u03-s013-v001,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u03-s013-v001,question,text,22,64,da5cbe3eeeef0ab144f94135ab0a11a9a84c398b6701a3488b5d2518e2889e9a
u03-s013-v001,question,choices[0],10,30,b58fd0ec5666f926c9a30fe935534100790c69950dd9ea6ca7eb85c2f0971f1e
u03-s013-v001,question,choices[1],10,28,926940fcec4498e5d419fc663dcbe7ca8b928935fb5ab66df36051329defa543
u03-s013-v001,question,choices[2],10,30,9a6da5b79265b5d6a75a9118450ebbb5a3a29db38d30d82bef07e183068425fd
u03-s013-v001,question,choices[3],11,31,b4ee8a7b48cf7745a66a7592e7da71a6926467c1a4590655b8706d6dae692001
u03-s013-v001,question,explanation,47,141,2e3da64e725652d7a7e3464af3f3e4d08efb3f8ba0c267c39796735a6918202f
u03-s013-v001,question,steps[0],9,27,8e0f4706e9ff7191d75bc4ec3ce29c78e7e6ae10b01e090605a400cb6bc0dbdf
u03-s013-v001,question,steps[1],6,18,54fc49c78eddcbd3dfd958319d49f853596b582149e4286840100551f0e9ded0
u03-s013-v001,question,steps[2],11,33,3012186688b575bdc26d5f492c0d4238178cb3f5edaab093e47b5ff31345fc72
u03-s013-v001,question,optionAnalysis[0].choice,10,30,b58fd0ec5666f926c9a30fe935534100790c69950dd9ea6ca7eb85c2f0971f1e
u03-s013-v001,question,optionAnalysis[0].reason,51,147,fe4448c2dd5dfc5c45b160d9a49008907e2600388918b153808fe9189be9bb5b
u03-s013-v001,question,optionAnalysis[1].choice,10,28,926940fcec4498e5d419fc663dcbe7ca8b928935fb5ab66df36051329defa543
u03-s013-v001,question,optionAnalysis[1].reason,11,33,1a66d8ff411f200199baaa1b4f79da8652d41c222a46e567a52d98288e3730af
u03-s013-v001,question,optionAnalysis[2].choice,10,30,9a6da5b79265b5d6a75a9118450ebbb5a3a29db38d30d82bef07e183068425fd
u03-s013-v001,question,optionAnalysis[2].reason,13,39,7d063ef2209a96cbc0b4ad3f2e1e43562ae047c0bf5767b68457b7a2c565e726
u03-s013-v001,question,optionAnalysis[3].choice,11,31,b4ee8a7b48cf7745a66a7592e7da71a6926467c1a4590655b8706d6dae692001
u03-s013-v001,question,optionAnalysis[3].reason,14,36,14597749ea5d6554ca40a86bd0cf46cfc04d41d87069e5f686313d926892cb44
u03-s013-v001,question,commonMistake,14,42,d7abc82ec7dc8f7e805ae9ace43119ac19911d8c69d500a4e894082593488d48
u03-s013-v001,question,concept,11,33,be87beeae409ea2f0dff3e099a757e7b31ae51c3c62794ae100afd12855061d1
u03-s013-v001,question,tags[0],2,6,32f6541b44ed479dbf6cc8c7dd98824e49e03974d72ad8b65c33383a9cbb349f
u03-s013-v001,question,tags[1],7,21,bdb072f64c78bf37487d384217b38bde25f5a6abf190ed0a703492d1bc3951cd
u03-s013-v001,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s013-v001,question,estimatedTimeSec,2,2,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac
u03-s013-v001,question,prerequisiteSkillIds[0],36,36,ab55f46b30f80baee275a7157304db8c22ba597d44a562fd57010de35f811ea2
u03-s013-v001,question,authoringIntent,12,36,0c41807c2958484d02a1bc02643cd18edb747cc2c7ef0487d5afeacd2cfd2c63
u03-s013-v001,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u03-s013-v001,question,contentSha256,64,64,0e70bf0159580e20418a6243d2707503d2fa4846b61fc310ee5ef6b2760f5f7a
u03-s013-v001,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u03-s013-v001,question,legacyContentDisposition,39,39,2efcc87c0c9673d2efe77735ae75582eb178c880b07035d8695f010e324b7c71
u03-s013-v002,question,questionId,13,13,f9de5db7d1e78b3080cc404e614eae818e5cd6997c07745fcceaa1c7388587b8
u03-s013-v002,question,unitId,3,3,97ce842ec69dee17c1842918e63b9d4042fa4b35007146dcfb80a09c5000888a
u03-s013-v002,question,topicId,29,29,16eba8e6421b4779da94d46faca02d25b8d4852d17812a4e18690b3125d5c87a
u03-s013-v002,question,skillId,30,30,e0866261f060c5a853dccab8412e388f208583a57267cff00685eb06fda5c38e
u03-s013-v002,question,difficulty,5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s013-v002,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u03-s013-v002,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u03-s013-v002,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u03-s013-v002,question,text,31,81,3e20a5b92774f50f6464af9a567e209959911618ea6b11b629fbd2e358238f7c
u03-s013-v002,question,choices[0],12,36,2b3605b981d5103603ea813177126ce6c90bb4925ffa8c6bccc2884d53f8e9d6
u03-s013-v002,question,choices[1],21,53,779979cd2df5606dfb68a168e911c801342fe111f10d25bcc2c92ceb04721fd1
u03-s013-v002,question,choices[2],10,26,ffd1a22232f6e214085bbf6c9a6fbd45d8df9b223e4c3164dfdd95ea567a289f
u03-s013-v002,question,choices[3],9,23,13f217af14557fe6bc2dddb1f8a942c60344ab87405a4645b78292b569f35ba2
u03-s013-v002,question,explanation,57,153,8541462e473b5216c3c86e82c0c1e1ad2a3ad1e5cf920e3da72122aef0783945
u03-s013-v002,question,steps[0],10,30,95bb328adb822f28c4a4253331ae62b5af42c2c53c39a496caaa37c61a2eb6aa
u03-s013-v002,question,steps[1],7,13,f75b67624bbfbbc91730923232b2d8d1daecb38497272a79db8bb0bb9a7860da
u03-s013-v002,question,steps[2],8,24,cd896c6501edbd45f533261e331c8c1da1a9a8a5984a9da9c52fdf168b8e39d1
u03-s013-v002,question,optionAnalysis[0].choice,12,36,2b3605b981d5103603ea813177126ce6c90bb4925ffa8c6bccc2884d53f8e9d6
u03-s013-v002,question,optionAnalysis[0].reason,11,33,1f608f39df76787d8e5bf7ff5efbfb8a365dd085a7f7ead0f75be8483d88e40e
u03-s013-v002,question,optionAnalysis[1].choice,21,53,779979cd2df5606dfb68a168e911c801342fe111f10d25bcc2c92ceb04721fd1
u03-s013-v002,question,optionAnalysis[1].reason,54,152,917316e439116d4849072874e28eeafd0e25008f412ec30b52850f90c76dd46d
u03-s013-v002,question,optionAnalysis[2].choice,10,26,ffd1a22232f6e214085bbf6c9a6fbd45d8df9b223e4c3164dfdd95ea567a289f
u03-s013-v002,question,optionAnalysis[2].reason,11,33,c3230dc17bee3ed113cab4d859fae94cc03a74aa5c14ead826652b42db8ec58b
u03-s013-v002,question,optionAnalysis[3].choice,9,23,13f217af14557fe6bc2dddb1f8a942c60344ab87405a4645b78292b569f35ba2
u03-s013-v002,question,optionAnalysis[3].reason,10,30,77864eaa07d86c60485e6c1066ed257e7be13a3e111261762e9d365177a2a99a
u03-s013-v002,question,commonMistake,12,36,cf86b37e16d1ae2c4d64e2fc29c583d78c5a60ecf07a39b759ab371cb0e7c384
u03-s013-v002,question,concept,14,42,c6d1c45f2504743827e27039ef568a6921ed1c01fd7e8fec30e1f6b269ddc48e
u03-s013-v002,question,tags[0],2,6,32f6541b44ed479dbf6cc8c7dd98824e49e03974d72ad8b65c33383a9cbb349f
u03-s013-v002,question,tags[1],7,21,bdb072f64c78bf37487d384217b38bde25f5a6abf190ed0a703492d1bc3951cd
u03-s013-v002,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u03-s013-v002,question,estimatedTimeSec,2,2,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac
u03-s013-v002,question,prerequisiteSkillIds[0],36,36,ab55f46b30f80baee275a7157304db8c22ba597d44a562fd57010de35f811ea2
u03-s013-v002,question,authoringIntent,7,21,53c09b314b5a59eba33e032b2ee17a35728e42c8dcf546729ffcdf95ade901a9
u03-s013-v002,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u03-s013-v002,question,contentSha256,64,64,39fbb6a9af732a9b8428b58bc3c5f0088fae8f4b6fa272856d0b3f5afd9220c6
