questionId,unitId,slot,skillId,questionType,difficulty,primaryVerdict,issueCodes,mathematicsCorrect,answerIndexCorrect,manualDerivedAnswer,rendererVerdict,reason,recommendedAction,officialScopeEvidence,allStringFieldsRead,reviewedStringFieldCount,reviewedUnicodeCharacterCount,originalArtifactSha256,manualReviewer,manualReviewStatus
u03-s013-cr001,u03,s013,linear-equation-reasonableness,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"應回查題目是否允許不同載客數或要求最少船數；未授權時不得改成24或25",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,679,c64b6c96947efe765731d673e7eeccd72b79a13943b75aab3d94151df6c664ec,GPT-5.6 Thinking,COMPLETE
u03-s013-cr002,u03,s013,linear-equation-reasonableness,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"應回查建模或資料，不能把寬改成3公分",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,622,c64b6c96947efe765731d673e7eeccd72b79a13943b75aab3d94151df6c664ec,GPT-5.6 Thinking,COMPLETE
u03-s014-v001,u03,s014,linear-equation-plan-comparison,mc,basic,PASS,,true,true,"重新計算後唯一正解為：12。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,524,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v002,u03,s014,linear-equation-plan-comparison,mc,basic,PASS,,true,true,"重新計算後唯一正解為：100。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,521,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v003,u03,s014,linear-equation-plan-comparison,mc,basic,PASS,,true,true,"重新計算後唯一正解為：兩方案同價。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,555,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v004,u03,s014,linear-equation-plan-comparison,mc,standard,PASS,,true,true,"重新計算後唯一正解為：方案 A。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,567,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v005,u03,s014,linear-equation-plan-comparison,mc,standard,PASS,,true,true,"重新計算後唯一正解為：25。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,531,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v006,u03,s014,linear-equation-plan-comparison,mc,standard,PASS,,true,true,"重新計算後唯一正解為：方案 A 永遠便宜 20 元。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,597,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v007,u03,s014,linear-equation-plan-comparison,mc,advanced,OPTION_ANALYSIS_REPAIR,FALSE_DISTRACTOR_REASON,true,true,"重新計算後唯一正解為：30。",SAFE,"一個錯誤選項分析寫成 120+8n>40+12n 永遠成立，未指出需 n>20 才恆成立。","修正選項分析。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,552,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v008,u03,s014,linear-equation-plan-comparison,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：方案 A。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,590,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v009,u03,s014,linear-equation-plan-comparison,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：60。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,531,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v010,u03,s014,linear-equation-plan-comparison,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：20。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,39,585,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v011,u03,s014,linear-equation-plan-comparison,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：6。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,531,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-v012,u03,s014,linear-equation-plan-comparison,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：20。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,574,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-cr001,u03,s014,linear-equation-plan-comparison,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"超過12小時後A每小時只增30元，B增50元，所以A較便宜",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,667,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s014-cr002,u03,s014,linear-equation-plan-comparison,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"90張時甲260元，乙290元，選甲省30元",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,679,36d8e08a884ef2eccdb24334da1464be131e8ea12d05053a81b22cfca9298f56,GPT-5.6 Thinking,COMPLETE
u03-s015-v001,u03,s015,linear-equation-literacy-context,mc,basic,PASS,,true,true,"重新計算後唯一正解為：10。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,581,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v002,u03,s015,linear-equation-literacy-context,mc,basic,PASS,,true,true,"重新計算後唯一正解為：12。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,556,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v003,u03,s015,linear-equation-literacy-context,mc,basic,PASS,,true,true,"重新計算後唯一正解為：100。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,573,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v004,u03,s015,linear-equation-literacy-context,mc,standard,LITERACY_REPAIR,DECORATIVE_CONTEXT,true,true,"重新計算後唯一正解為：40。",SAFE,"儀表板包裝不改變方程式結構。","改寫為真實量測情境或降為 standard。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,529,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v005,u03,s015,linear-equation-literacy-context,mc,standard,PASS,,true,true,"重新計算後唯一正解為：20。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,555,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v006,u03,s015,linear-equation-literacy-context,mc,standard,PASS,,true,true,"重新計算後唯一正解為：20。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,541,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v007,u03,s015,linear-equation-literacy-context,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：8。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,517,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v008,u03,s015,linear-equation-literacy-context,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：15。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,530,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v009,u03,s015,linear-equation-literacy-context,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：5。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,519,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v010,u03,s015,linear-equation-literacy-context,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：6。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,556,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v011,u03,s015,linear-equation-literacy-context,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：45。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,584,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-v012,u03,s015,linear-equation-literacy-context,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：19。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,672,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-cr001,u03,s015,linear-equation-literacy-context,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"20t=300，t=15小時；600+20×15=900",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,655,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u03-s015-cr002,u03,s015,linear-equation-literacy-context,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,true,N/A,"售120張時淨收入4500元，因此至少120張",SAFE,"代入、單位或進位規則正確，但 0 分規準未統一明示只寫答案且無有效過程為 0 分。","補上答案-only-zero 規則。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,30,673,52fd7039e7959bce8a85219cbcd95b71a7cf8d40cd3ef615b6cc5b41370dfe18,GPT-5.6 Thinking,COMPLETE
u04-s001-v001,u04,s001,system-two-variable-equation-definition,mc,basic,PASS,,true,true,"重新計算後唯一正解為：2x+3y=7。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,645,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v002,u04,s001,system-two-variable-equation-definition,mc,basic,PASS,,true,true,"重新計算後唯一正解為：2 種。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,586,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v003,u04,s001,system-two-variable-equation-definition,mc,basic,PASS,,true,true,"重新計算後唯一正解為：y 的次數是 2。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,628,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v004,u04,s001,system-two-variable-equation-definition,mc,standard,PASS,,true,true,"重新計算後唯一正解為：是二元一次方程式。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,641,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v005,u04,s001,system-two-variable-equation-definition,mc,standard,PASS,,true,true,"重新計算後唯一正解為：2y=4。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,615,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v006,u04,s001,system-two-variable-equation-definition,mc,standard,SEQUENCE_REPAIR,CROSS_UNIT_PREREQUISITE,true,true,"重新計算後唯一正解為：x/y+2x=3。",SAFE,"整理 x+y=x-y+4 需較成熟移項，作為 U04 首題偏重。","保留但降難度或加提示。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,37,668,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v007,u04,s001,system-two-variable-equation-definition,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,true,true,"重新計算後唯一正解為：2。",SAFE,"題幹運算層級屬標準方程式題，advanced 偏高。","降為 standard。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,638,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v008,u04,s001,system-two-variable-equation-definition,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：展開後含 x² 與 y²。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,650,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v009,u04,s001,system-two-variable-equation-definition,mc,advanced,PASS,,true,true,"重新計算後唯一正解為：a=0，b=5。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,714,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v010,u04,s001,system-two-variable-equation-definition,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：120x+80y=4000。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,39,824,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v011,u04,s001,system-two-variable-equation-definition,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：2x+3y=41。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,39,754,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-v012,u04,s001,system-two-variable-equation-definition,mc,literacy,PASS,,true,true,"重新計算後唯一正解為：xy=200。",SAFE,"題幹、所有選項、唯一答案、answerIndex、解析、步驟、選項分析、難度與情境均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,39,745,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
u04-s001-cr001,u04,s001,system-two-variable-equation-definition,constructed-response,standard,PASS,,true,N/A,"⑥否：化簡為 2y=4，只剩一元",SAFE,"題幹、模型答案、計分規準與常見錯誤均逐欄核對一致。","原樣保留。","國中教育會考第四學習階段數學；另核對本網站鎖定技能範圍、前置順序與零基礎可讀性。",true,38,908,575e18030c0bd395a4de37239077b79fc67d5ec3d893e799c09439c3465f602c,GPT-5.6 Thinking,COMPLETE
