questionId,unitId,slot,skillId,questionType,difficulty,primaryVerdict,issueCodes,mathematicsCorrect,answerIndexCorrect,manualDerivedAnswer,rendererVerdict,reason,recommendedAction,officialScopeEvidence,allStringFieldsRead,reviewedStringFieldCount,reviewedUnicodeCharacterCount,originalArtifactSha256,manualReviewer,manualReviewStatus
u01-s014-v011,u01,s014,integer-scientific-notation,mc,literacy,FORMAT_REPAIR,PROGRAMMING_CARET_NOTATION,True,True,5×8.2×10⁻⁶＝41×10⁻⁶＝4.1×10⁻⁵ 公尺。,SAFE,題目與 literacy 情境有效，但選項分析使用 10^-6 與 10^-5。,統一改用正式上標記號。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,37,563,400e4e76fff7bccd18316ff2438024ba3073af0d2ec1191ccd5636bb912cd077,GPT-5.6 Thinking,COMPLETE
u01-s014-v012,u01,s014,integer-scientific-notation,mc,literacy,PASS,,True,True,(1.2＋3.8)×10⁹＝5.0×10⁹。,SAFE,題幹、標準形式、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,37,530,8f9cb285e7b63428cc4cdfa45c8fbd2a993324d66e4f77318eb5c7dce981c3a8,GPT-5.6 Thinking,COMPLETE
u01-s014-cr001,u01,s014,integer-scientific-notation,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,"78,400,000＝7.84×10⁷；0.000092＝9.2×10⁻⁵，兩者還原皆正確。",SAFE,解答與評分層級正確，但 0 分規準沒有明示只寫答案、沒有位移或還原檢查時為 0 分。,補上答案-only-zero 明文規則。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,26,491,88059581b1ea05bcc4194bcfd19744c1d68b06b2e1d04d05b0fbf86073a5cce0,GPT-5.6 Thinking,COMPLETE
u01-s014-cr002,u01,s014,integer-scientific-notation,constructed-response,advanced,FORMAT_AND_RUBRIC_REPAIR,PROGRAMMING_CARET_NOTATION|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,(6×10⁷)÷(3×10³)＝2×10⁴；再加 4×10⁴ 得 6×10⁴。,SAFE,數學與規則說明正確，但標準解使用 10^(7-3)，且 0 分規準未明示只寫答案為 0 分。,使用正式上標或文字描述指數相減；補上答案-only-zero 規則。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,28,514,04d2c1d2dd0333e84b28c01eb010ea2dae8bca529b83bae0d20c61b632c683e7,GPT-5.6 Thinking,COMPLETE
u01-s015-v001,u01,s015,integer-literacy-context,mc,basic,PASS,,True,True,-5＋8＝3°C。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,510,1efc44ccd8531e34d11d084e127f28532090154c1f557069f952337cb4fe1ccd,GPT-5.6 Thinking,COMPLETE
u01-s015-v002,u01,s015,integer-literacy-context,mc,basic,PASS,,True,True,向西約定為負，所以記為 -6 公里。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,541,9330bd8b555178d2a85b5d44db4d48d4cf213451a4b23b9ba8efa05d6fd4d2f3,GPT-5.6 Thinking,COMPLETE
u01-s015-v003,u01,s015,integer-literacy-context,mc,basic,PASS,,True,True,-200＋350＝150 元。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,547,76a9392e8f374f93f053b17ab5e464c7920f5017a4350cb821a3e28dbfff7093,GPT-5.6 Thinking,COMPLETE
u01-s015-v004,u01,s015,integer-literacy-context,mc,standard,PASS,,True,True,|4－(-7)|＝11°C。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,531,782e637e4bcc278dbbbcfc5b4fba6743892daca0cf36bbba70a57283d23e7848,GPT-5.6 Thinking,COMPLETE
u01-s015-v005,u01,s015,integer-literacy-context,mc,standard,PASS,,True,True,|20－(-35)|＝55 件。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,580,c62f635395104dc7d17c584094b02813e56af29b46c32c8ff373911ab9b215bc,GPT-5.6 Thinking,COMPLETE
u01-s015-v006,u01,s015,integer-literacy-context,mc,standard,FORMAT_REPAIR,PROGRAMMING_E_NOTATION,True,True,"3.2×10⁵－4.1×10⁴＝320,000－41,000＝279,000＝2.79×10⁵。",SAFE,數學正確，但正確選項分析使用 3.2e5、4.1e4、2.79e5 的程式式記號。,統一改用正式科學記號上標。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,633,5a84bc08bb1f0d122149fc0ca8c48b4d311b55ffbe071297b0e42bec0d56cb9b,GPT-5.6 Thinking,COMPLETE
u01-s015-v007,u01,s015,integer-literacy-context,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,500－3×180＋250＝210 元。,SAFE,數學與情境正確，但只需直接代入已教公式並依序計算，advanced 標示偏高。,降為 standard，另設需要資料篩選、比較方案或錯誤論證的 advanced 題。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,592,f0d3700e6d295c5626c838a5dad0adf49e74ef9db566a4f5b1277252e10b0051,GPT-5.6 Thinking,COMPLETE
u01-s015-v008,u01,s015,integer-literacy-context,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,-20＋7－5＋2＝-16°C。,SAFE,數學與情境正確，但只需直接代入已教公式並依序計算，advanced 標示偏高。,降為 standard，另設需要資料篩選、比較方案或錯誤論證的 advanced 題。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,577,f719c18df5c8a83e3b41def5e099299f942868d113bda260ccd9157a23f7c48b,GPT-5.6 Thinking,COMPLETE
u01-s015-v009,u01,s015,integer-literacy-context,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,12×2.5×10⁴＝30×10⁴＝3.0×10⁵ 個。,SAFE,數學與情境正確，但只需直接代入已教公式並依序計算，advanced 標示偏高。,降為 standard，另設需要資料篩選、比較方案或錯誤論證的 advanced 題。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,640,f7df83dce7e26cccadbdcc6835155586e1cf365511653cca868c8248746972a2,GPT-5.6 Thinking,COMPLETE
u01-s015-v010,u01,s015,integer-literacy-context,mc,literacy,PASS,,True,True,A 到 B 為 13，B 到 C 為 7，總路程 20。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,586,af7fafa954684957204ca4554be244a89cd974591c338e63332d3ceb3f451a86,GPT-5.6 Thinking,COMPLETE
u01-s015-v011,u01,s015,integer-literacy-context,mc,literacy,PASS,,True,True,480＋(-12＋7－3)＝472 公尺。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,654,c231c51a9f52d12928115ff3bb74a79c5ef9967f49c4f979887846a8a02f1782,GPT-5.6 Thinking,COMPLETE
u01-s015-v012,u01,s015,integer-literacy-context,mc,literacy,PASS,,True,True,4.2×10⁸－7.5×10⁷＝3.45×10⁸ 公尺。,SAFE,情境資料均參與列式，唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,40,668,9442bfcf6b83b73f4d8b5e094ac06f7883c089316e6b1434bb3128802bf55f79,GPT-5.6 Thinking,COMPLETE
u01-s015-cr001,u01,s015,integer-literacy-context,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,總變化 2×3－5＝+1°C；最後 -5°C；起終相差 1°C。,SAFE,解答、三個要求與分數層級正確，但 0 分規準未明示只寫答案、沒有完整算式時為 0 分。,補上答案-only-zero 規則。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,28,509,b0d8e389861dddc48d26ae0a6636dea3f800f0efb38e459b90349d4eb4702c18,GPT-5.6 Thinking,COMPLETE
u01-s015-cr002,u01,s015,integer-literacy-context,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,第二天 1.35×10⁶；第三天 2.70×10⁶；三天總量 5.85×10⁶ 位元。,SAFE,解答與標準化正確，但 0 分規準未明示只寫三個結果而沒有位值統一過程時為 0 分。,補上答案-only-zero 規則。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,28,558,40a6ac7b70ee5da09aadde9755b8891c32e473bbd3d2ca8f134a492e830df630,GPT-5.6 Thinking,COMPLETE
u02-s001-v001,u02,s001,fraction-factor-multiple,mc,basic,PASS,,True,True,24÷6＝4，所以 6 是 24 的因數。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,391,47a03e0da24bb7841d7b4ea7b6c136ced6c29327f8976c45c2c0346aa4d59812,GPT-5.6 Thinking,COMPLETE
u02-s001-v002,u02,s001,fraction-factor-multiple,mc,basic,PASS,,True,True,40＝8×5，所以 40 是 8 的倍數。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,370,5ef45a509e9b680da68b4e7ca5a57c8f0534633f49e661e2d3cbcbb555ab7b8b,GPT-5.6 Thinking,COMPLETE
u02-s001-v003,u02,s001,fraction-factor-multiple,mc,basic,PASS,,True,True,35＝7×5，所以 7 是 35 的因數。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,406,2ff4a9a0f50dd6560a1a8ff06bc8ebeaa1e2edf75970f56c2b7cd850741ec8d9,GPT-5.6 Thinking,COMPLETE
u02-s001-v004,u02,s001,fraction-factor-multiple,mc,standard,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,任一正整數本身都是自己的最大正因數，因此答案為 36。,SAFE,數學正確，但只需直接套用定義，較適合 basic。,降為 basic，並重新平衡本技能難度分布。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,399,71bbf84a4d95c37f08a9466ae754d92466bb2d7ab6a5bc8238c84fb0e099ca44,GPT-5.6 Thinking,COMPLETE
u02-s001-v005,u02,s001,fraction-factor-multiple,mc,standard,PASS,,True,True,任一正整數 n 都滿足 n÷1＝n，因此 1 是其因數。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,570,e27bcd58fe090c90cff6f65c92b62f93e0a4c0ca3f44bb3fef3c2f5ae87dcd98,GPT-5.6 Thinking,COMPLETE
u02-s001-v006,u02,s001,fraction-factor-multiple,mc,standard,SOLUTION_REPAIR,LCM_CONCEPT_NOT_YET_TAUGHT,True,True,6 的倍數小於 50 為 6、12、18、24、30、36、42、48；其中也是 9 的倍數者為 18、36。,SAFE,答案 2 個正確，但解析直接宣稱共同倍數是 18 的倍數，實際上使用了尚未正式教授的最小公倍數結論。,改用列倍數取交集，不先使用最小公倍數術語或結論。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,459,029cb96caff85d0d2bfb090a807675718c5d623eb1fa76ece08276ff54ee2a46,GPT-5.6 Thinking,COMPLETE
u02-s001-v007,u02,s001,fraction-factor-multiple,mc,advanced,PASS,,True,True,18＝6×3，且 54÷18＝3。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,464,0dfeef880ca8c095a54e296f7f8e74dcdd88028c478fc2c958b4e5aef97d0f83,GPT-5.6 Thinking,COMPLETE
u02-s001-v008,u02,s001,fraction-factor-multiple,mc,advanced,PASS,,True,True,20 的正因數為 1、2、4、5、10、20，共 6 個。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,421,34eef764e1c6d1aee8408157c8ecef3312d8fd6c225231c16ae9a051f367c50b,GPT-5.6 Thinking,COMPLETE
u02-s001-v009,u02,s001,fraction-factor-multiple,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,60 可同時被 5 與 6 整除，其他選項至少有一項不整除。,SAFE,答案正確，但只要逐項檢查四個選項，advanced 標示偏高。,降為 standard，另設需要完整條件推理的 advanced 題。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,34,467,a782cb9bc47f63221f2b66d69c6cdab717146896f934e6df5073175f10acfaf5,GPT-5.6 Thinking,COMPLETE
u02-s001-v010,u02,s001,fraction-factor-multiple,mc,literacy,PASS,,True,True,72÷10＝7 餘 2，所以 10 組不可行。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,509,9a7199f2109125704526ff2ea270ce7f673380803d522d1a08f1251d8b8044a9,GPT-5.6 Thinking,COMPLETE
u02-s001-v011,u02,s001,fraction-factor-multiple,mc,literacy,PASS,,True,True,96÷8＝12，能完全剪完。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,470,f1e4a772b24a40bcdbd2c3de4fdf2d68660d9393ac4268ec60b2c15988c0c765,GPT-5.6 Thinking,COMPLETE
u02-s001-v012,u02,s001,fraction-factor-multiple,mc,literacy,PASS,,True,True,196÷14＝14 區。,SAFE,整除方向、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,510,75a2640d55c52ba8251daae5a6364210fc4213a2206001cad0a5d448ac11eb58,GPT-5.6 Thinking,COMPLETE
u02-s001-cr001,u02,s001,fraction-factor-multiple,constructed-response,standard,SEQUENCE_SOLUTION_AND_RUBRIC_REPAIR,SQUARE_ROOT_SYMBOL_NOT_YET_TAUGHT|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,因數配對為 1×48、2×24、3×16、4×12、6×8，共十個正因數。,SAFE,答案完整，但標準解與 rubric 使用 √48；此時平方根符號尚未在課程順序中教授。0 分規準也未明示只列答案且沒有配對過程為 0 分。,以因數配對與 7×7＞48 的停止理由取代 √48；補上答案-only-zero 規則。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,29,511,1b8845df84178a5d46f699ae4771470e4e15eb68982e17ad5fafefc60081da83,GPT-5.6 Thinking,COMPLETE
u02-s001-cr002,u02,s001,fraction-factor-multiple,constructed-response,advanced,SEQUENCE_SOLUTION_AND_RUBRIC_REPAIR,LCM_CONCEPT_NOT_YET_TAUGHT|ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,列出 6 與 8 的倍數，交集且小於 80 者為 24、48、72。,SAFE,答案正確，但標準解直接使用「最小公倍數是 24」，而最小公倍數尚未正式教授；0 分規準也缺少答案-only-zero。,改用列倍數取交集的完整方法；補上只寫答案、沒有共同倍數過程為 0 分。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,29,461,eb7f3ece37fe5fb024a35a518c9e10a5a8d8e3435495cd25dddd782df2159442,GPT-5.6 Thinking,COMPLETE
u02-s002-v001,u02,s002,fraction-prime-composite,mc,basic,PASS,,True,True,13 只有 1、13 兩個正因數。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,422,340c5bf59be64b1d74481f434b7cb2029ec1f9fdcdc4a77860d668ea33fdcf32,GPT-5.6 Thinking,COMPLETE
u02-s002-v002,u02,s002,fraction-prime-composite,mc,basic,PASS,,True,True,22＝2×11，是合數。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,413,9da4151f4696b4ceb2281fa2b420a8199e862bc6ef8e4363a23b42ea5c6012f2,GPT-5.6 Thinking,COMPLETE
u02-s002-v003,u02,s002,fraction-prime-composite,mc,basic,PASS,,True,True,1 只有一個正因數，因此既非質數也非合數。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,491,54b8d5060a81fa7a39f173ebea2739f4e696ce81bcb6377a7eb4bcc975056f82,GPT-5.6 Thinking,COMPLETE
u02-s002-v004,u02,s002,fraction-prime-composite,mc,standard,OPTION_ANALYSIS_REPAIR,AWKWARD_FALSE_REASON,True,True,2 的正因數只有 1、2，因此是唯一偶質數。,SAFE,答案正確，但選項 0 的理由「0 不列入正質數」語意不自然，也沒有直接指出定義條件。,改為「0 不大於 1，因此不是質數」。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,404,15eb842a121a81944c37bdef6779c9985147111a5ee92836b34d2c3a8d436adc,GPT-5.6 Thinking,COMPLETE
u02-s002-v005,u02,s002,fraction-prime-composite,mc,standard,PASS,,True,True,11、13、17、19 共 4 個質數。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,456,9f45620f5e97f3dda910e5176c9a2e659c5cde624d2553a6dec645dd90466761,GPT-5.6 Thinking,COMPLETE
u02-s002-v006,u02,s002,fraction-prime-composite,mc,standard,PASS,,True,True,91＝7×13，且 7＜10。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,436,a3f00848567d2182e1d9bcefc13f4df921e45c39e10e8aa0a631bc80c8e3c834,GPT-5.6 Thinking,COMPLETE
u02-s002-v007,u02,s002,fraction-prime-composite,mc,advanced,PASS,,True,True,77＝7×11，為兩個不同質數的乘積。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,450,b84ddfc230667ecac9993bbd0c0055c504ab719ebee5cd7a5cddbd0860f4dcfe,GPT-5.6 Thinking,COMPLETE
u02-s002-v008,u02,s002,fraction-prime-composite,mc,advanced,PASS,,True,True,41 與 43 都是質數；43＋2＝45、47＋2＝49 均非質數。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,504,3105d82b4fed3490bddb03775e5127b970cf5767f1ce88d7a363dd846cada22d,GPT-5.6 Thinking,COMPLETE
u02-s002-v009,u02,s002,fraction-prime-composite,mc,advanced,PASS,,True,True,相鄰兩整數必一奇一偶，唯一偶質數為 2，所以 n＝2。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,35,476,61bf948e019467a4b0ac5022bcdb4d5a291b1ee153110565b49eb885a4e51a4c,GPT-5.6 Thinking,COMPLETE
u02-s002-v010,u02,s002,fraction-prime-composite,mc,literacy,CHOICE_REPAIR,IMPLAUSIBLE_DISTRACTOR,True,True,29 是質數，所以不存在列數與每列人數都大於 1 且不剩人的排列。,SAFE,正解與情境正確，但「29×29」需要 841 人，是過度荒謬的干擾選項，無法診斷合理迷思。,改成較合理但仍違反整除或條件的排列，例如「3 列，每列 9 人，剩 2 人」。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,36,644,6f8c60927e980bcbb651255b4a5287f62da7a87d577cd4c5a344abc46858bdcd,GPT-5.6 Thinking,COMPLETE
u02-s002-v011,u02,s002,fraction-prime-composite,mc,literacy,SOLUTION_REPAIR,STOPPING_REASON_NOT_EXPLAINED,True,True,51、55、57 都可分解；59 不被 2、3、5、7 整除，且 8×8＞59，因此不需再檢查更大的較小因數。,SAFE,答案正確，但解析只列試除 2、3、5、7，沒有說明為何可停止，對零基礎學生的證明不完整。,補上因數配對停止理由，避免直接使用尚未教授的平方根符號。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,36,529,ff3e547c760c470634ed7dd798bff149d90b802541030f47656732fed58ac164,GPT-5.6 Thinking,COMPLETE
u02-s002-v012,u02,s002,fraction-prime-composite,mc,literacy,PASS,,True,True,43 是質數，無法分成袋數與每袋張數都至少 2 的整數乘積。,SAFE,質合數判定、唯一答案、answerIndex、解析、步驟與選項分析一致。,原樣保留。,國中教育會考數學科依第四學習階段命題；本題另核對數與量範圍、前置順序與表達完整性。,True,36,547,3a4bfba28585587a076eb3e3795695981c8650a8b2f511a8d72aff7a0a2f3782,GPT-5.6 Thinking,COMPLETE
