questionId,unitId,slot,skillId,questionType,difficulty,primaryVerdict,issueCodes,mathematicsCorrect,answerIndexCorrect,manualDerivedAnswer,rendererVerdict,reason,recommendedAction,officialScopeEvidence,allStringFieldsRead,reviewedStringFieldCount,reviewedUnicodeCharacterCount,originalArtifactSha256,manualReviewer,manualReviewStatus
u02-s004-v002,u02,s004,fraction-gcd-basic,mc,basic,PASS,,True,True,共同質因數 3、5 各取較小指數，得 3×5。,SAFE,題幹、答案、解析、步驟和選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,531,0b3f0b26ffbcda22c6e4865be05ab092066ceb0dd3cbf375285f7908eeef0056,GPT-5.6 Thinking,COMPLETE
u02-s004-v003,u02,s004,fraction-gcd-basic,mc,basic,PASS,,True,True,12、18、30 的最大公因數為 6。,SAFE,題幹、答案、解析、步驟和選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,410,fc8f32619a5e871f62ed3cae835d00f933b46b6147aaecf9ba8d8f7f10b46703,GPT-5.6 Thinking,COMPLETE
u02-s004-v004,u02,s004,fraction-gcd-basic,mc,standard,WORDING_REPAIR,POSITIVE_INTEGER_CONDITION_MISSING,True,True,"在 a、b 為正整數且 a 整除 b 時，gcd(a,b)＝a。",SAFE,結論在本節正整數語境成立，但題幹沒有明示 a、b 為正整數。,改為「若正整數 a 能整除正整數 b」。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,459,ce451a265092e57e92410367dad8c4ec88eab72946e5e827fdbb6e3bfe2c0530,GPT-5.6 Thinking,COMPLETE
u02-s004-v005,u02,s004,fraction-gcd-basic,mc,standard,PASS,,True,True,84＝2²×3×7，126＝2×3²×7，所以 GCD＝42。,SAFE,題幹、答案、解析、步驟和選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,438,2027c2f638e223c669af8f5349d55d15d9b9553fe12fc3d7f1fc27acd841f207,GPT-5.6 Thinking,COMPLETE
u02-s004-v006,u02,s004,fraction-gcd-basic,mc,standard,PASS,,True,True,"gcd(36,24)＝12，其他選項不符合。",SAFE,題幹、答案、解析、步驟和選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,471,8af3cbd77209b757e0d66e61fee2af77739c4fec64c14ef40372464caac71f11,GPT-5.6 Thinking,COMPLETE
u02-s004-v007,u02,s004,fraction-gcd-basic,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,較小指數為 2、2，所以 a＋b＝4。,SAFE,答案正確，但仍是直接套用較小指數或兩步例行運算，不足以標 advanced。,降為 standard，另設需要反推條件、完整性證明或錯誤診斷的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,445,97060cb5f5e8e2f86c343336cb37fc2ce21fca7d65871d0236ff54c41d8f5c20,GPT-5.6 Thinking,COMPLETE
u02-s004-v008,u02,s004,fraction-gcd-basic,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,72、108、180 的共同部分為 2²×3²＝36。,SAFE,答案正確，但仍是直接套用較小指數或兩步例行運算，不足以標 advanced。,降為 standard，另設需要反推條件、完整性證明或錯誤診斷的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,487,a7e4549ce5267f1c0a8c278980bd8c0095ab8f669912372836fd13999f158a95,GPT-5.6 Thinking,COMPLETE
u02-s004-v009,u02,s004,fraction-gcd-basic,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,d＝24，所以 48÷d＋72÷d＝2＋3＝5。,SAFE,答案正確，但仍是直接套用較小指數或兩步例行運算，不足以標 advanced。,降為 standard，另設需要反推條件、完整性證明或錯誤診斷的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,427,a50089ace34cd57994d62a8f2b4479cacaa465e453c2dc6418690ae3d4d23e1e,GPT-5.6 Thinking,COMPLETE
u02-s004-v010,u02,s004,fraction-gcd-basic,mc,literacy,MOVE_OR_REPLACE,DUPLICATE_WITH_U02_S006|SKILL_BOUNDARY_OVERLAP,True,True,"gcd(48,60)＝12 袋。",SAFE,數學正確，但分組、等長切割與最大正方形正是 U02-S006 的專門內容；在 S004 保留會造成技能邊界和題庫重複。,移到 U02-S006 或以純 GCD 結構、互質、反推條件題替換。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,504,6a78c4ab20cc4fc4635151b48f952fc8b79f42bb47586f83b816560d097ba2ec,GPT-5.6 Thinking,COMPLETE
u02-s004-v011,u02,s004,fraction-gcd-basic,mc,literacy,MOVE_OR_REPLACE,DUPLICATE_WITH_U02_S006|SKILL_BOUNDARY_OVERLAP,True,True,"gcd(84,126)＝42 公分。",SAFE,數學正確，但分組、等長切割與最大正方形正是 U02-S006 的專門內容；在 S004 保留會造成技能邊界和題庫重複。,移到 U02-S006 或以純 GCD 結構、互質、反推條件題替換。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,497,63c37a028f5fdc706145e08e87fdea636636446f8c4d61d70e38b3b17342b6f8,GPT-5.6 Thinking,COMPLETE
u02-s004-v012,u02,s004,fraction-gcd-basic,mc,literacy,MOVE_OR_REPLACE,DUPLICATE_WITH_U02_S006|SKILL_BOUNDARY_OVERLAP,True,True,"gcd(96,144)＝48 公分。",SAFE,數學正確，但分組、等長切割與最大正方形正是 U02-S006 的專門內容；在 S004 保留會造成技能邊界和題庫重複。,移到 U02-S006 或以純 GCD 結構、互質、反推條件題替換。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,532,a81b8feb805daa07074180911ebe3190e9bfef1355f86214e5946489ba001293,GPT-5.6 Thinking,COMPLETE
u02-s004-cr001,u02,s004,fraction-gcd-basic,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,144、180、252 的共同較小指數為 2²×3²＝36。,SAFE,數學、完整性與替代解法正確，但 0 分規準缺少只寫答案而無分解或驗證時為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,27,404,d23a5218db30ad1e027d2dd867ff8695e6a930ff23723ca534ad873b4a3d1232,GPT-5.6 Thinking,COMPLETE
u02-s004-cr002,u02,s004,fraction-gcd-basic,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,"小於 100 且 gcd(84,n)＝28 的兩個正整數為 28、56。",SAFE,數學、完整性與替代解法正確，但 0 分規準缺少只寫答案而無分解或驗證時為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,26,519,fb57eb8fb11594ac27276cf446372996de649a31c5b0b1961911cbdbd8519f1e,GPT-5.6 Thinking,COMPLETE
u02-s005-v001,u02,s005,fraction-lcm-basic,mc,basic,PASS,,True,True,"lcm(6,8)＝24。",SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,418,deeb4514bf7862880621b56584c276a624bc7acf65113204aae3518c0096c9d6,GPT-5.6 Thinking,COMPLETE
u02-s005-v002,u02,s005,fraction-lcm-basic,mc,basic,PASS,,True,True,12、18 的 LCM 為 2²×3²。,SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,545,02588ff3404bd8a5d184223f6de8affdcb92489db4b8fc6331cd03544b38c974,GPT-5.6 Thinking,COMPLETE
u02-s005-v003,u02,s005,fraction-lcm-basic,mc,basic,PASS,,True,True,45 同時是 9 與 15 的倍數。,SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,394,ba6196df156f087ec0df4ea4d15d14c6c4936318de539338676581a8cadb8d3b,GPT-5.6 Thinking,COMPLETE
u02-s005-v004,u02,s005,fraction-lcm-basic,mc,standard,WORDING_REPAIR,POSITIVE_INTEGER_CONDITION_MISSING,True,True,"若正整數 a 是正整數 b 的倍數，lcm(a,b)＝a。",SAFE,本節 LCM 定義限定正整數，但題幹未明示 a、b 的範圍。,補上「正整數」條件。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,445,1c3aa5b0f351e08b1ad899138eb73395eb70f7003d185f411489f697b369d8c9,GPT-5.6 Thinking,COMPLETE
u02-s005-v005,u02,s005,fraction-lcm-basic,mc,standard,PASS,,True,True,20、30、45 的 LCM 為 2²×3²×5＝180。,SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,465,2d9b55f570720f6a4d7261e169131ccf3f3d0d64adf99c613d6ca8d04664985e,GPT-5.6 Thinking,COMPLETE
u02-s005-v006,u02,s005,fraction-lcm-basic,mc,standard,PASS,,True,True,"lcm(12,15)＝60。",SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,479,2e74f1d6678879af7024051912d9858ab29a15af4d764eeac28171492a5e882c,GPT-5.6 Thinking,COMPLETE
u02-s005-v007,u02,s005,fraction-lcm-basic,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,a＝5、b＝2，所以 a＋b＝7。,SAFE,數學正確，但只是直接讀取最大指數，advanced 標示偏高。,降為 standard，另補需要判斷可能原數或完整性論證的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,433,26315680863061cc4f1eb5efdc37172249afc5aef93f415c31f3ae721f7cd113,GPT-5.6 Thinking,COMPLETE
u02-s005-v008,u02,s005,fraction-lcm-basic,mc,advanced,PASS,,True,True,LCM 為 360；54 含 3³，不能整除 360。,SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,480,a4199911e27ada1c936356ddf306988c0b19a34a3509980d460950d4f00d5743,GPT-5.6 Thinking,COMPLETE
u02-s005-v009,u02,s005,fraction-lcm-basic,mc,advanced,PASS,,True,True,g＝6、m＝90，所以 m÷g＝15。,SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,425,58e59b89c42d5490c5145a588c0963001342ae55f401e0553a9813304678bae5,GPT-5.6 Thinking,COMPLETE
u02-s005-v010,u02,s005,fraction-lcm-basic,mc,literacy,PASS,,True,True,"lcm(8,12)＝24 秒。",SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,489,41bedd3280d832619cc7f87203622b94505bb86acbd2423f97d4b15c5e799f87,GPT-5.6 Thinking,COMPLETE
u02-s005-v011,u02,s005,fraction-lcm-basic,mc,literacy,PASS,,True,True,"lcm(15,20)＝60 分鐘，所以為 9:00。",SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,518,ae39f5701f36417532ffeea69997a9ad7c20330091c279d019d10b224e77a985,GPT-5.6 Thinking,COMPLETE
u02-s005-v012,u02,s005,fraction-lcm-basic,mc,literacy,PASS,,True,True,"lcm(6,10,15)＝30 分鐘，所以為 1:30。",SAFE,題意、唯一答案、時刻換算、解析與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,508,3d145099caa386672621664d7f656be71b0a99b484dffbf760c375cb6d733038,GPT-5.6 Thinking,COMPLETE
u02-s005-cr001,u02,s005,fraction-lcm-basic,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,24、36、90 的 LCM＝2³×3²×5＝360，三個商皆為整數。,SAFE,答案、篩選完整性、替代方法與分數層級正確，但 0 分規準未明示只列結果而無指數或驗證時為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,27,426,32e945085d8647a49c655ba5ba2b97e98106ec6b21f4d98e6509466a559996e3,GPT-5.6 Thinking,COMPLETE
u02-s005-cr002,u02,s005,fraction-lcm-basic,constructed-response,advanced,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,所有正整數 n 為 5、10、15、20、30、60。,SAFE,答案、篩選完整性、替代方法與分數層級正確，但 0 分規準未明示只列結果而無指數或驗證時為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,26,463,47e6675029ce08f17326393bcc9866823eadcc2dd1d2a26c551f7d5847f4f437,GPT-5.6 Thinking,COMPLETE
u02-s006-v001,u02,s006,fraction-gcd-application,mc,basic,PASS,,True,True,"gcd(24,36)＝12 袋。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,458,4f666f0e8ed4eefc77c4e32da62e17b8ef46cfa48e72c94db37f5bd0a5312182,GPT-5.6 Thinking,COMPLETE
u02-s006-v002,u02,s006,fraction-gcd-application,mc,basic,PASS,,True,True,"gcd(30,45)＝15 公分。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,463,94010d2f4408daf3314242403c60e0468223c26509166c451ea869b59fd220dc,GPT-5.6 Thinking,COMPLETE
u02-s006-v003,u02,s006,fraction-gcd-application,mc,basic,PASS,,True,True,"gcd(42,56)＝14 公分。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,471,2d9c65702373abe02befd373798ecf9bb717585a5506b9b20c934baa868ddaa6,GPT-5.6 Thinking,COMPLETE
u02-s006-v004,u02,s006,fraction-gcd-application,mc,standard,PASS,,True,True,最多 12 包，每包 4＋5＝9 枝。,SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,469,3b52395af2be04c67bc34926384f9b5217878c4e0c2c2edf6ab6957306b562d0,GPT-5.6 Thinking,COMPLETE
u02-s006-v005,u02,s006,fraction-gcd-application,mc,standard,PASS,,True,True,"gcd(72,90)＝18 隊。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,450,f3decc15d07b0c29db06990e9a76ba4cabdad87fa5c80e90712be04b00538e8c,GPT-5.6 Thinking,COMPLETE
u02-s006-v006,u02,s006,fraction-gcd-application,mc,standard,PASS,,True,True,"gcd(84,60)＝12 公分，長邊 84÷12＝7 塊。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,459,4a8e94cec475f2dbfaa65b681d215981240b96529adf156e7121a07eb5caca87,GPT-5.6 Thinking,COMPLETE
u02-s006-v007,u02,s006,fraction-gcd-application,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,GCD＝24，總段數 4＋5＋7＝16。,SAFE,數學正確，但仍是固定的 GCD 後接一次加總，較適合 standard。,降為 standard，另補需要辨識模型限制或比較多方案的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,518,9a233441e23a2de9ba161423c47af1983645efaccc3a4f629397a7c8fde193df,GPT-5.6 Thinking,COMPLETE
u02-s006-v008,u02,s006,fraction-gcd-application,mc,advanced,OPTION_ANALYSIS_REPAIR,FALSE_DISTRACTOR_REASON|CONFIRMED_CONTENT_ERROR,True,True,最大邊長 48 公分，長邊 3 塊、寬邊 2 塊，共 6 塊。,SAFE,答案正確，但選項「4 塊」的分析寫成「只相加錯誤」；3＋2＝5，不會得到 4，理由與實際迷思不符。,為「4 塊」設計能實際得到 4 的合理錯誤來源，或改用選項 5 塊來診斷把 3 與 2 相加。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,474,e5925c89ea30dd2d77a8eafb8f53a361330dc9e3d776f07e5472cf8e80c15ba6,GPT-5.6 Thinking,COMPLETE
u02-s006-v009,u02,s006,fraction-gcd-application,mc,advanced,DIFFICULTY_REPAIR,DIFFICULTY_TOO_HIGH,True,True,GCD＝35，每包 3＋4＋5＝12 顆。,SAFE,數學正確，但仍是固定的 GCD 後接一次加總，較適合 standard。,降為 standard，另補需要辨識模型限制或比較多方案的 advanced 題。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,35,476,94f737b6be285a6cd7d349da1e4ebc0eeb5fb392dd4e433232fe3cf083eb8b3a,GPT-5.6 Thinking,COMPLETE
u02-s006-v010,u02,s006,fraction-gcd-application,mc,literacy,PASS,,True,True,"gcd(54,72)＝18 份，每份 3 盒、4 本。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,595,966cb3e2f326639d2124b7556188ac0b5cd5aa890820ff61572d6de24721263f,GPT-5.6 Thinking,COMPLETE
u02-s006-v011,u02,s006,fraction-gcd-application,mc,literacy,PASS,,True,True,邊長 30 公分，面積 30²＝900 平方公分。,SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,542,4ae67cb143b353d26d9b46f0a209cac3b8d0df7d177862edc353ae88c9f1a15f,GPT-5.6 Thinking,COMPLETE
u02-s006-v012,u02,s006,fraction-gcd-application,mc,literacy,PASS,,True,True,"gcd(80,96,112)＝16 盒，每盒 5＋6＋7＝18 個。",SAFE,GCD 模型、後續除法或面積計算、答案與選項分析一致。,原樣保留。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,36,516,1b679b886aa49f739d5272750895897688f50972ab52e8dc2c128242772e0018,GPT-5.6 Thinking,COMPLETE
u02-s006-cr001,u02,s006,fraction-gcd-application,constructed-response,standard,RUBRIC_REPAIR,ANSWER_ONLY_ZERO_POLICY_MISSING,True,True,"gcd(84,126,210)＝42；每包內容為 2、3、5。",SAFE,題目、標準解、替代解法與分數層級正確，但 0 分規準未明示只寫最終數字且無模型或計算時為 0 分。,補上答案-only-zero 規則。,國中教育會考第四學習階段數與量；另核對技能邊界、前置順序、難度和解說完整性。,True,27,481,6f06aa09fc66371c4b3ad1ce20eb34ce9130cbdc09e3d3f2187d0306254f012d,GPT-5.6 Thinking,COMPLETE
